id,features
1420,"[0.9419121146202087, 0.3388514518737793, 1.3511526584625244, -0.8152271509170532, 2.1835644245147705, -0.611543595790863, -1.614863634109497, -0.38922572135925293, 0.7788589000701904, -0.10282878577709198]"
1430,"[0.0672105997800827, 0.08478812873363495, -0.011980175040662289, -0.03847850114107132, 0.03324074298143387, -0.14503461122512817, -0.05215161293745041, 0.10329344123601913, -0.02901821956038475, -0.17293426394462585]"
1440,"[0.15033471584320068, 0.07826358824968338, 0.025516502559185028, -0.056632962077856064, -0.2357221245765686, 0.017860006541013718, -0.9379458427429199, 0.24075327813625336, 0.2405245155096054, -0.8941285014152527]"
1450,"[1.0553189516067505, 2.1722302436828613, -1.2381287813186646, -0.420730322599411, 0.6437497138977051, 0.47426509857177734, 0.5536038279533386, 1.8108851909637451, 0.269771009683609, 0.04911571368575096]"
1460,"[0.2411372810602188, 0.3919491171836853, -0.4466281533241272, -1.009831190109253, 0.7001643776893616, 0.8519013524055481, -0.9906075596809387, 0.1850491613149643, -0.6755086779594421, -0.6136483550071716]"
1470,"[0.1941503882408142, -0.0036025987938046455, 0.018584255129098892, -0.4258911907672882, -0.0376640148460865, -0.22782772779464722, -0.4620692729949951, 0.33921289443969727, -0.055782198905944824, -0.626729428768158]"
1480,"[0.41048336029052734, 0.5450995564460754, -0.4166872799396515, -0.06907841563224792, -0.4316748082637787, -0.614227831363678, -0.17500168085098267, 0.9433784484863281, 0.7686576843261719, -0.40715208649635315]"
1490,"[0.05566408485174179, -0.44051072001457214, 0.9225801825523376, -0.31523409485816956, -0.22456109523773193, 0.28743404150009155, -0.5733140110969543, 0.39370813965797424, -0.09731747210025787, -0.636759877204895]"
1500,"[0.6249727010726929, 0.3938450813293457, -0.095534548163414, -0.13763748109340668, 0.4334866404533386, -0.5354477763175964, 0.05634579434990883, 0.38035452365875244, 0.3795127272605896, -0.9066092371940613]"
1510,"[0.13579213619232178, 0.44607698917388916, 0.07322901487350464, 0.058069631457328796, 0.1681949347257614, -0.27467477321624756, -0.3316181004047394, 0.428009033203125, -0.08543429523706436, -0.5595434904098511]"
1520,"[0.6657742857933044, 1.0463593006134033, -1.135537028312683, -0.9165744781494141, 0.3525780141353607, -0.34983909130096436, 0.12600216269493103, 0.6301965117454529, 0.9505090713500977, 0.1601250320672989]"
1550,"[1.4129447937011719, -0.24047799408435822, 0.35298576951026917, -0.08996427804231644, -0.45842450857162476, -0.07381591945886612, -0.20463265478610992, 0.9275104403495789, -0.07293977588415146, -0.31964799761772156]"
1570,"[-0.3024311661720276, 0.20850570499897003, 1.1839268207550049, 0.945408284664154, -0.7998998761177063, -1.0072379112243652, 0.15220175683498383, -0.7283733487129211, 0.3645504117012024, -1.947325348854065]"
1580,"[0.33291685581207275, 0.3126479983329773, 0.1133178323507309, -0.6100116968154907, 0.33824318647384644, -0.4078545570373535, -0.12193278223276138, 0.47404253482818604, 0.09907862544059753, -0.7879864573478699]"
1590,"[0.6855496764183044, 0.23130309581756592, -0.5165121555328369, -0.42635664343833923, -0.5221772789955139, -0.33858513832092285, -0.6231975555419922, 0.04673045873641968, 0.34060609340667725, -0.41800689697265625]"
1600,"[1.1139066219329834, 0.09737493842840195, -0.06623895466327667, 0.4933377504348755, 0.7152888178825378, -0.5421105623245239, -0.4056902527809143, -0.3091520071029663, 1.1162632703781128, -0.7133488059043884]"
1610,"[0.1683737188577652, 0.22647474706172943, 0.21649612486362457, -0.45770877599716187, 0.1917620748281479, -0.7496054172515869, -0.3344281315803528, 0.750512957572937, 0.13876427710056305, -0.5681788325309753]"
1620,"[0.18432416021823883, -0.17987748980522156, -0.18932510912418365, -0.5031198859214783, 0.07340926676988602, -0.4041064977645874, -0.18843762576580048, 0.6849507689476013, 0.6367329955101013, -0.7217157483100891]"
1630,"[0.11528104543685913, -0.09609239548444748, 0.036021046340465546, -0.28127753734588623, 0.14948096871376038, -0.25143903493881226, -0.10115011781454086, 0.26277199387550354, 0.01723184436559677, -0.3631303012371063]"
1640,"[0.7332841157913208, -0.022739248350262642, 0.638910710811615, -0.8466371893882751, 0.6067230105400085, 0.3322376608848572, -0.6167514324188232, -0.08514684438705444, 0.14934594929218292, -0.7012542486190796]"
1650,"[0.979540228843689, -0.28366196155548096, 0.03174509108066559, 0.329529732465744, 0.33907923102378845, 0.5148503184318542, -0.050895173102617264, 0.8975551724433899, 0.6426784992218018, -1.1043918132781982]"
1660,"[0.09469496458768845, 0.7291379570960999, -0.12245790660381317, -0.08551311492919922, 0.39493632316589355, 0.10370432585477829, -0.5876017808914185, 0.46518704295158386, 0.5827778577804565, -0.9476734399795532]"
1670,"[-0.30999571084976196, 0.6771747469902039, -0.07601651549339294, 0.19832536578178406, 1.0649055242538452, -0.29715797305107117, 0.5470392107963562, 0.9075546264648438, 1.1759021282196045, -0.9767733216285706]"
1680,"[0.4130825698375702, 0.3662738502025604, -0.480345219373703, -0.4148077964782715, 0.3539298474788666, -0.38965436816215515, 0.2689261734485626, 0.7210375070571899, 0.16227079927921295, -0.8693665862083435]"
1690,"[0.15202534198760986, 0.16565881669521332, -0.10703722387552261, -0.4170258343219757, -0.16116362810134888, -0.18350283801555634, -0.5182889103889465, 0.2147245705127716, 0.9828394055366516, -0.8423439860343933]"
1720,"[0.5313255786895752, -0.46746647357940674, -0.26785677671432495, 0.23991453647613525, 0.04374873638153076, -0.8210193514823914, -0.09886085242033005, 0.013799120672047138, -0.3979649841785431, -0.28105369210243225]"
1730,"[0.7130642533302307, 0.49052733182907104, 0.10303743183612823, 0.03492048382759094, 0.5136016011238098, -0.1668834537267685, -0.03801289573311806, 0.5852835774421692, 0.43079420924186707, -0.9039788246154785]"
1750,"[0.6574658751487732, -0.1877705156803131, 0.606677234172821, -0.12945030629634857, -0.47029513120651245, 0.4793599843978882, -1.1341551542282104, 0.9704441428184509, -0.17343726754188538, -0.22961293160915375]"
1760,"[0.4511416554450989, 0.415179044008255, -0.010285282507538795, -0.4205194413661957, 0.18849290907382965, 0.681215763092041, -0.21867252886295319, 0.10982667654752731, 0.019468698650598526, -0.860975444316864]"
1770,"[0.7404834628105164, 0.14577032625675201, -0.017383288592100143, -0.4439868628978729, 0.5183895230293274, 0.20064695179462433, -0.7295288443565369, 0.09622497856616974, 1.265868067741394, -0.8464095592498779]"
1780,"[0.27265211939811707, -0.325325608253479, -1.8107863664627075, -0.8721637725830078, -0.5710262656211853, -0.47206002473831177, -0.7310053110122681, 0.03262431174516678, -1.1475632190704346, -1.341233253479004]"
1810,"[0.42629316449165344, 0.20799937844276428, -0.46124696731567383, 0.15961261093616486, 0.20066189765930176, -0.2556201219558716, -0.5224313139915466, 0.8652541637420654, 0.06821782141923904, -0.6506359577178955]"
1820,"[0.10476930439472198, 0.16336789727210999, 0.046542566269636154, -0.0810793936252594, 0.13231752812862396, -0.21887387335300446, -0.18716976046562195, 0.291923463344574, -0.03173515945672989, -0.38910165429115295]"
1830,"[0.0736347883939743, 0.5721710920333862, 0.08183456212282181, -0.6013168096542358, 0.021352021023631096, -0.26805126667022705, -0.259573370218277, 0.09050890803337097, 0.5454851388931274, -0.6118592023849487]"
1840,"[0.6626487374305725, 0.24417917430400848, -0.3016912639141083, -0.07172907143831253, 0.5440753698348999, -0.29398423433303833, -0.40467527508735657, 0.4943512976169586, 0.5771942734718323, -0.6549329161643982]"
1850,"[1.5774149894714355, -2.1149511337280273, 0.5244742631912231, 1.2733649015426636, -0.8573845624923706, 0.25719812512397766, -1.0978206396102905, 2.201725959777832, -0.10955674946308136, -0.5210481286048889]"
1860,"[1.906350016593933, 0.7126298546791077, -0.1222444698214531, 0.2757646441459656, -0.15134185552597046, -1.055077075958252, -0.008526857942342758, -0.014437813311815262, -0.17385925352573395, -0.503132700920105]"
1870,"[0.22978341579437256, -0.10796616226434708, -0.13263168931007385, 0.28088200092315674, -0.08792689442634583, -0.5653913617134094, -0.09763681143522263, 0.9621372222900391, -0.034962207078933716, -0.7914143800735474]"
1880,"[-0.48218321800231934, 0.7705514430999756, -0.9335474967956543, -0.10842101275920868, -0.024340836331248283, 0.23739898204803467, -0.38285011053085327, -0.34663277864456177, 0.7117302417755127, -1.8740423917770386]"
1890,"[-0.6866499781608582, -0.11006111651659012, -0.7625043392181396, -1.155776858329773, -0.40867966413497925, -0.2913822531700134, 0.26520997285842896, -0.13420279324054718, -0.24686774611473083, -1.3495819568634033]"
1900,"[1.6426174640655518, 0.5822280645370483, 0.5075151920318604, 0.4758961796760559, -0.19917060434818268, -0.5127871632575989, 0.42198535799980164, 0.9909020066261292, 0.15714386105537415, -0.8395863771438599]"
1910,"[0.7532825469970703, 0.9771058559417725, -0.03489402309060097, -0.018940364941954613, 0.41452905535697937, -0.9174622297286987, 0.06748782843351364, 1.0300477743148804, 0.006795469671487808, 0.1492200344800949]"
1920,"[0.33534619212150574, 0.3403317332267761, -0.21069607138633728, -0.7544634938240051, -0.04286503046751022, 0.1918582171201706, -0.5077593922615051, 0.24279940128326416, 0.6305457949638367, -0.7485330700874329]"
1930,"[-0.22932283580303192, 0.19937412440776825, 2.461519479751587, -1.5354994535446167, -1.252097487449646, 1.8011788129806519, -0.8703365921974182, -0.36229196190834045, -1.3822710514068604, -2.5090901851654053]"
1940,"[0.37480974197387695, -0.20772983133792877, 0.3379388749599457, 0.3321789503097534, 0.15563033521175385, -0.27474531531333923, -0.8351853489875793, 0.9690093398094177, -0.19779923558235168, -0.8097017407417297]"
1950,"[-0.18871736526489258, 0.436774343252182, 0.31806105375289917, 0.1278814673423767, 0.259634792804718, -0.26532796025276184, -0.39689090847969055, 0.7682195901870728, 0.19156679511070251, -1.1157816648483276]"
1960,"[0.3913840353488922, 0.6611438393592834, -0.08652762323617935, 0.12378101050853729, 0.3954713046550751, -0.29338276386260986, -0.42978230118751526, 0.6589786410331726, 0.17550967633724213, -0.8372745513916016]"
1970,"[0.4051415026187897, 0.665393054485321, -0.39212509989738464, -0.4089292287826538, -0.7786954045295715, 0.12377195060253143, -0.3555736541748047, -0.08129875361919403, 0.25836166739463806, -1.0346415042877197]"
1980,"[0.8248347640037537, -0.17038115859031677, -0.20695865154266357, -0.25342047214508057, -0.7467255592346191, 0.05531022697687149, -0.7099395394325256, -0.37169861793518066, -0.3833659291267395, -0.7707944512367249]"
1990,"[0.2804553508758545, -0.04161471128463745, -0.5408053994178772, -0.30419236421585083, -1.0751206874847412, -0.17931286990642548, -0.24376824498176575, 0.5723353028297424, 0.4892140328884125, -0.3613450229167938]"
2000,"[0.09482353180646896, 0.3093094527721405, 0.047953829169273376, -0.8077778220176697, 0.1318633258342743, -0.624496340751648, -0.2317335307598114, 0.4954526424407959, 0.0414494052529335, -0.6925750970840454]"
2010,"[-0.07138998806476593, 0.7872505187988281, 0.5415611863136292, 0.5037298202514648, -0.16690067946910858, -0.25906723737716675, -0.6376007199287415, 0.4370947480201721, -0.3615957796573639, -1.1778532266616821]"
2020,"[0.1510680466890335, 0.36797282099723816, -0.09821540862321854, 0.12033416330814362, 0.7035723924636841, -0.34825748205184937, -0.5877376794815063, 0.285602331161499, 0.2919175326824188, -1.028883457183838]"
2040,"[0.43201759457588196, 0.24929052591323853, -0.007581118028610945, -0.4688725173473358, -0.15557777881622314, 0.42550164461135864, -0.36716046929359436, 0.6147734522819519, -0.39266282320022583, -0.9236945509910583]"
2050,"[0.520341694355011, 0.08395025879144669, -0.03536800667643547, -0.7123605012893677, -0.6767058372497559, 0.09390813112258911, -0.3535248339176178, 0.6951693296432495, -1.0983351469039917, -0.4289289712905884]"
2060,"[0.9857314825057983, 0.3426345884799957, -0.9565361142158508, -0.7908555865287781, 0.6500740647315979, -0.13474926352500916, 0.05077529698610306, -0.33249345421791077, 0.42817622423171997, -0.817925214767456]"
2070,"[0.311748743057251, 0.621220588684082, 0.15078416466712952, 0.0023845897521823645, 0.5228045582771301, -0.030700094997882843, -0.698743999004364, 1.0963361263275146, 0.6581748127937317, -0.3883386552333832]"
2080,"[0.052691102027893066, 0.6133283376693726, 0.01311840582638979, -0.61342853307724, 0.41396045684814453, 0.054638851433992386, -0.549170732498169, 0.709253191947937, -0.5073644518852234, -0.7562524676322937]"
2090,"[0.44312840700149536, 0.7272961139678955, -0.22753246128559113, -0.7226016521453857, 0.38493624329566956, 0.1396828442811966, -0.6471439003944397, 0.6484950184822083, -0.6952609419822693, -0.4692882299423218]"
2100,"[0.022555815055966377, 0.41982871294021606, 0.023299161344766617, -0.38430023193359375, 0.11600805819034576, -0.11180706322193146, -0.28053340315818787, 0.534278392791748, -0.2593880593776703, -0.9271339178085327]"
2110,"[0.5523847937583923, 0.6847357749938965, -0.010797909460961819, -0.007684382144361734, -0.6066197752952576, -0.5735254287719727, 0.2753051817417145, 0.7579725384712219, 0.3139065206050873, -0.6878415942192078]"
2120,"[0.4279465079307556, 0.06549147516489029, -0.007804519031196833, -0.4776270091533661, -0.5363765358924866, -0.23549820482730865, -0.4685494005680084, 0.10932029783725739, 0.2582671642303467, -0.8553969264030457]"
2130,"[0.2754004895687103, 0.6424528360366821, -0.0704030692577362, 0.32432907819747925, -0.029996385797858238, -0.0364086776971817, -0.5919512510299683, 0.5208069086074829, 0.3445318639278412, -1.0942431688308716]"
2140,"[0.5166470408439636, 0.5669714212417603, -0.21596038341522217, -0.3058718740940094, 0.1164681687951088, -0.09800539910793304, -0.0043962630443274975, 0.16095738112926483, -0.6495062112808228, -1.1915926933288574]"
2150,"[0.1810593605041504, 0.6185621619224548, -0.14749501645565033, -0.18221820890903473, 0.07379140704870224, -0.21226610243320465, 0.11465159803628922, 0.7399200201034546, 0.42356497049331665, -1.054329752922058]"
2160,"[0.2794136106967926, 0.8641524314880371, -0.14088968932628632, 0.07920926064252853, -0.2509106695652008, -0.16075626015663147, -1.1474366188049316, 0.15993373095989227, -0.09335886687040329, -0.8888878226280212]"
2170,"[1.5219974517822266, 0.15001581609249115, 0.3244895040988922, -0.262320876121521, -0.6819584965705872, -0.0046326336450874805, 0.08100715279579163, 0.7700066566467285, 0.49490275979042053, -0.23847290873527527]"
2180,"[0.2633410394191742, 0.1038350984454155, 0.11554356664419174, -0.11877020448446274, -0.33157867193222046, -0.9310559630393982, 0.0875357910990715, 0.7138288021087646, 0.4779646396636963, -0.7296265363693237]"
2190,"[-0.1623741239309311, -0.16251428425312042, 0.5224473476409912, -0.19876629114151, 0.044956471771001816, 0.6267443895339966, -1.3017014265060425, 0.2013111561536789, 0.47168776392936707, -1.1266446113586426]"
2200,"[-0.8227835893630981, 0.2202674001455307, 1.1091103553771973, -0.47601819038391113, 0.131950244307518, -0.395378977060318, -0.08558571338653564, -0.9466893672943115, -0.1436186283826828, -1.347491979598999]"
2210,"[-0.3327123522758484, 0.18230411410331726, 0.3332490921020508, 0.4734632968902588, -0.40272781252861023, -0.48884275555610657, -1.3099324703216553, 0.4634432792663574, 0.366516649723053, -0.901897132396698]"
2240,"[0.15775655210018158, 0.2749634087085724, -0.24135859310626984, -0.04850033298134804, -0.05706200376152992, 0.04626092314720154, -0.5763975977897644, 0.6743256449699402, -0.25495922565460205, -1.0066823959350586]"
2250,"[1.0991445779800415, 0.3605862557888031, 0.43393391370773315, 0.15885616838932037, 0.3278023302555084, 1.1986377239227295, -0.6479884386062622, 0.7174785137176514, 0.005971566308289766, -1.069861650466919]"
2260,"[0.6083248257637024, -0.9662187695503235, 0.3667692542076111, -0.5001092553138733, -0.5553283095359802, -0.2268718183040619, -0.42200976610183716, 0.45010119676589966, 0.7601175308227539, -0.9720147848129272]"
2280,"[0.147217258810997, 0.3736199140548706, 0.02213684283196926, -0.15200158953666687, -0.29611948132514954, -0.6274347305297852, -0.27516207098960876, 0.6260343194007874, 0.9227815270423889, -0.7211799621582031]"
