userId,movieId
66,1 5 18 21 29 32 47 50 110 111 208 224 282 293 296 318 337 356 357 523 529 535 541 589 590 592 593 608 628 671 799 805 903 912 922 953 954 1023 1036 1047 1073 1079 1080 1089 1090 1094 1127 1136 1186 1196 1197 1200 1201 1203 1206 1214 1215 1216 1217 1222 1224 1240 1242 1243 1246 1247 1252 1257 1258 1261 1266 1275 1284 1285 1288 1302 1346 1358 1378 1394 1407 1449 1500 1517 1541 1569 1625 1639 1641 1682 1704 1748 1769 1784 1845 1912 1923 1952 1956 1961 1968 2019 2020 2028 2139 2146 2194 2248 2257 2261 2288 2312 2401 2420 2421 2463 2470 2502 2571 2599 2648 2683 2700 2706 2710 2762 2763 2795 2797 2858 2918 2951 2956 2959 2966 2987 3037 3039 3052 3063 3072 3074 3098 3100 3101 3105 3108 3198 3201 3252 3262 3271 3444 3481 3499 3526 3552 3686 3698 3740 3809 3911 4027 4041 4079 4128 4149 4158 4203 4226 4306 4322 4465 4499 4537 4572 4581 4585 4611 4787 4886 4993 5023 5265 5283 5299 5349 5418 5464 5481 5548 5574 5617 5618 5644 5673 5747 5902 5952 5957 6287 6333 6377 6378 6617 6636 6708 6711 6754 6773 6786 6832 6874 6936 6947 6979 7015 7018 7027 7046 7048 7069 7090 7143 7147 7153 7293 7361 7373 7438 7482 7493 7647 7766 8024 8158 8360 8493 8636 8665 8784 8798 8874 8961 51255
67,293 296 318 356 1036 1270 1527 1580 2011 2028 2571 2858 2959 4011 4886 5574 5628 6377 6539 8604 8605 27193 68157 79132 99114 152081
68,6 10 11 39 47 48 70 104 163 207 208 260 266 293 333 364 368 377 441 457 520 527 590 592 595 597 648 653 736 780 858 912 920 932 1196 1197 1198 1210 1219 1240 1278 1291 1393 1408 1479 1517 1580 1644 1645 1682 1704 1722 1777 1784 1792 1799 1831 1892 1894 1923 2006 2028 2081 2115 2125 2133 2144 2249 2268 2406 2423 2478 2491 2502 2541 2571 2572 2617 2688 2706 2763 2791 2858 2918 2948 2989 2993 2997 3005 3077 3101 3253 3254 3255 3270 3298 3444 3448 3489 3536 3552 3578 3623 3635 3675 3785 3791 3793 3798 3882 3911 3916 3948 3984 4014 4016 4018 4019 4025 4069 4226 4239 4246 4262 4299 4306 4447 4487 4718 4776 4816 4886 4890 4896 4993 5010 5015 5064 5152 5219 5313 5349 5418 5419 5444 5574 5582 5782 5810 5816 5952 5995 6155 6188 6333 6365 6377 6502 6539 6595 6711 6863 6939 6942 6944 7090 7143 7153 7256 7325 7346 7360 7361 7445 7458 7566 8132 8368 8464 8528 8636 8641 8784 8807 8866 8873 8874 8968 8970 8981 26614 26712 27611 30825 31685 32587 32598 34153 34162 34405 34542 35836 39381 40629 40815 41566 41569 41724 42718 44195 44199 44665 44709 44788 45431 45517 45720 45722 45928 46530 46976 47970 47999 48394 48696 49272 49286 49961 50658 50685 50872 51255 51662 52245 52458 52767 52973 53000 53125 53129 53996 54001 54259 54286 54881 54997 55112 55118 55253 55282 55830 56251 56949 57669 58293 58559 58998 59126 59315 59369 60069 62434 62956 63072 63082 63131 64839 64969 65188 66934 67255 67618 68157 68358 68659 68952 69069 69122 69394 69481 69524 69757 69784 69844 70183 70286 70293 70521 71282 71535 72011 72489 72641 72998 74668 74789 74946 76093 76251 77561 78703 79132 79702 80549 80860 80906 81564 81784 81834 81847 81910 81932 83134 83803 84772 86377 87232 88125 88163 88744 88810 89492 89745 90576 91500 91529 93287 93510 93721 95510 95875 96079 97913 98809 102445 103042 106487 111759 112175 112852 116823 117529 119145 122882 122886 122904 134130 135143 142488 166528 168252
69,50 260 296 318 333 356 541 553 589 593 924 1101 1193 1196 1210 1258 1266 1580 1610 1645 1721 1917 2476 2571 2628 2762 2951 3175 3552 3671 3793 3827 3994 4020 4022 4027 4448 4643 4848 4874 4880
70,36 150 246 318 356 508 527 529 858 953 1097 1172 1193 1210 1235 1246 1250 1253 1259 1270 1272 1288 1293 1300 1302 1303 1304 1704 1914 1954 1959 1962 1968 2366 2858 3098 3152 3255 3359 3361 3468 3543 3730 4306 4995 5669 5995 7361 8949 37741 55820 63082 69757 72011 89492 91077
71,1 62 86 95 165 494 647 648 736 780 788 801 802 837 852 1036 1101 1240 1356 1370
72,32 47 50 110 150 165 260 296 318 356 457 527 589 590 593 648 858 912 1193 1196 1198 1210 1216 1221 1270 1357 2329 2427 2490 2571 2634 2858 4973 30825 56174
73,1 924 1193 1206 1682 1732 2028 2321 2858 3535 3671 3793 3969 4226 4878 4886 4979 4995 6333 6377 6539 6874 6936 7438 8636 8807 8961 8972 33495 34162 44193 45221 45499 45720 45722 46578 47099 47122 49272 50601 51255 51540 52245 52722 52973 53125 53996 55768 58047 58559 59258 59315 60684 60756 61024 61250 61323 62434 64969 68157 68319 68358 68954 69481 69757 71518 71535 72641 73017 74458 78499 79592 80463 81562 81591 86332 86833 87232 88140 88810 89492 89745 91500 91529 91542 93510 95510 96079 96821 99114 102445 102481 103141 103249 106072 106782 109374 109487 110102 111362 112138 112556 112852 115617 116823 117590 117881 119145 122892 122904 127202 134368 134853 138204 140110 152081
74,58 111 194 296 307 308 337 382 475 608 858 903 923 926 949 1041 1084 1094 1103 1185 1193 1206 1208 1209 1212 1217 1219 1221 1230 1247 1251 1252 1263 1348 1617 1635 1889 1952 1960 2010 2076 2160 2300 2360 2594 2692 2858 2908 2997 3006 3019 3083 3089 3160 3201 3246 3307 3424 3730 3735 3949 3996 4103 4211 4226 4546 4878 4973 4979 5300 5304 5341 5434 5632 5791 5812 5867 5890 5995 6001 6016 6235 6244 6270 6301 6305 6552 6591 6666 6711 6787 6791 6852 6870 6993 7087 7234 7323 7889 8154 8207 8804 8838 8873 8951 26350 26578 27773 30707 31522 39183 39292 41863 41997 44555 44937 46578 46723 46976 47423 47629 48394 48516 48696 48698 48774 49772 50274 51540 52952 52967 55069 55118 55247 55276 55290 55363 55444 55820 56757 56782 57147 58103
75,168 260 541 589 908 912 928 1036 1196 1198 1214 1234 1240 1253 1266 1291 1372 1376 1610 1962 2078 2467 3034 3681 4306 4993 5008 5952 6303 7001 7153 8360 8961 34405 36519 44191
76,260 288 296 608 778 858 1080 1089 1136 1196 1206 1208 1213 1214 1221 1278 1288 1732 2019 2318 2502 2571 2762 2791 2858 2959 4226 8957 27611 30707 31410 33004 33493 34405 39446 44195 48877 55577 57669 63436 68157 72129 74458 79132 81535 99114
77,260 1196 1198 1210 2571 3578 3996 4993 5349 5378 5816 5952 6539 7153 8636 8961 33794 58559 109487
78,1 150 296 318 344 370 380 480 589 1036 1198 1240 1270 1291 1370 1552 2000 2571 2716 2791 3868 3869 8528 68358
79,6 164 246 260 307 377 457 480 589 858 1127 1189 1191 1192 1196 1197 1200 1210 1215 1218 1220 1221 1222 1240 1242 1261 1291 1374 1387 1580 1610 1912 1954 2000 2019 2028 2076 2150 2249 2406 2571 2692 2916 2944 2947 3006 3062 3104 3142 3197 3266 3425 3576 3984
80,32 50 150 318 431 593 648 858 1200 1214 1221 1258 1302 1527 1625 1921 2232 2291 2470 2513 2571 2763 2959 3147 3275 3300 3527 3535 3623 4223 4226 4720 4776 4848 4878 4886 4887 4963 4995 5064 5103 5349 5388 5418 5445 5502 5630 5679 5903 5989 6059 6323 6365 6502 6539 6754 6874 6934 6952 7154 7438 7445 8361 8644 8665 8798 8810 8861 8950 8957 33794 34048 34319 40583 42738 44191 44199 44665 44974 45186 47610 48394 48516 48774 48780 49272 49278 49530 51080 51662 51935 52604 53000 53129 53322 53972 54286 55765 56174 57368 58559 59315 59369 60030 60684 63113 65682 69122 70286 71135 71535 72998 74458 76251 77561 78266 78349 79132 80363 80489 80831 81591 82041 84152 84189 84601 85397 85414 86190 87232 89470 90405 91500 91535 91630 91658 91974 93297 93840 94864 96079 96691 96917 98361 98961 100383 100810 101864 102125 103075 103249 103688
81,32 316 329 457 480 589
82,110 145 163 165 231 356 380 480 589 648 733 780 1036 1196 1198 1210 1270 1291 1370 1527 1573 1580 1923 2000 2001 2011 2012 2115 2273 2571 2683 2700 2701 3578 3624 3703 3717 3753 3785 3948 4015 4018 4084 4153 4306 4310 4367 4388 4701 4816 4989 4993 5218 5220 5414 5449 5459 5679 5803 5872 5900 6014 6156 6287 6378 6536 6537 6539 6541 6548 6564 6595 6687 6708 6764 6873 6887 7149 7153 7325
83,110 318 356 541 916 924 1172 1206 1222 1225 1246 1258 1282 1682 2028 2762 3159 3578 3753 3967 4226 4310 4973 4975 4993 5010 5291 6016 7153 7323 7669 27397 40629 44191 48774 53318 55442 58559 64983 65216 68954 72998 79132 81845
84,6 11 14 17 21 25 34 36 45 50 52 55 62 94 113 140 147 150 164 194 195 214 223 224 232 237 246 247 260 261 265 266 272 296 299 300 306 318 319 321 324 334 342 348 349 350 354 356 357 369 377 381 412 440 446 454 457 474 475 477 500 508 509 515 524 527 534 539 590 593 608 628 647 671 722 733 800 802 805 830 838 858 898 899 900 902 904 908 912 914 919 920 922 923 926 932 933 948 951 954 955 1028 1035 1057 1073 1079 1081 1090 1094 1096 1101 1103 1104 1124 1131 1132 1136 1172 1177 1185 1186 1189 1193 1196 1197 1198 1200 1203 1207 1208 1210 1217 1219 1225 1228 1230 1231 1234 1242 1244 1246 1247 1258 1259 1263 1266 1267 1269 1271 1272 1276 1280 1288 1292 1293 1295 1296 1299 1300 1302 1304 1307 1343 1380 1387 1393 1394 1408 1414 5060
85,53 314 515 527 538 1140 1183 1185 1207 1237 1357 1446 1449 1596 1633 1635 1641 1643 1693 1694 1719 1730 1747
86,1 165 260 318 356 457 588 590 595 648 1097 1196 1210 1265 1680 1835 1961 2421 2571 2687 2762 2805 2858 3300 3578 3793 4226 4306 4886 4901 4963 4993 5418 5445 5952 6373 6377 6539 7147 7153 7361 33679 33794 58559 59315 66097 69951 71264 72356 79132 95510
87,262 531 671 1077 1136 1584 2009 2300 3504 3910 4973 5618 5971
88,16 50 223 318 527 785 1193 1358 1732 1884 2542 3275 3476 3897 4226 4262 4878 4963 4993 4995 5418 5952 5989 5995 6502 6870 6874 7153 7438 8665 8950 44191 46578 48394 48516 48774 54286 55820 56782 58559 68157 74795 79132
89,104 750 898 945 2324 2706 3157 3315 3751 3785 3948 3991 4300 4701 4886 5048 5092 5218 5419 5480 5529 5621 6156 6402 6550 6604 6686 7381 8238 8360 8372 25887 26183 26265 26429 26645 27619 27826 31925 32031 33090 33830 34312 34332 35807 37444 40339 40962 41828 42761 44777 44851 46105 46578 47725 47736 48649 48982 49274 50613 50872 50999 51167 53280 53355 53578 58291 60289 60737 65230 66943 67888 68793 69211 69304 69469 69644 69720 71264 72178 72692 72701 73042 73822 74342 74683 76143 76301 77688 78142 78469 78620 78637 79684 79897 80727 81087 81229 83969 84246 84512 84944 85295 85780 85881 86059 87834 88069 88746 90717 91355 91386 91666 92643 93006 93022 94503 94661 95543 95633 95843 96608 96935 97225 98279 99853 102378 102481 102984 103602 104875 105540 105746 106594 107951 108078 108932 109241 109596 110130 111146 113252 116817 117109 117590 118270 118530 118572 118834 118862 118894 119155 120813 121007 121097 121338 121469 121781 122092 124273 124404 126088 126577 126921 128087 128089 128366 128594 128852 128968 129354 130452 130518 131098 131104 131130 131610 132153 132422 132496 132800 133867 133879 134004 134334 134847 135777 135887 136341 136353 136355 136359 136503 136834 139157 139640 139994 140133 140481 140541 140561 141513 141928 142196 142444 142550 142831 143031 143559 146244 146684 146986 147410 147936 148632 148775 149350 149406 149508 149566 150554 153408 156025 156781 157296 157775 158398 158882 159069 163527 164200 164226 164707 167380 167854 170837 170993 171811 176805 177185 181065 182293 182297 182299 182731 184791
90,7 14 17 25 32 36 52 58 82 85 116 260 562 581 608 613 617 735 766 791 818 892 984 1034 1041 1046 1057 1060 1073 1116 1137 1144 1183 1356 1357 1358 1366 1411 1414 1416
91,1 6 16 21 29 32 41 47 50 110 111 163 172 235 253 260 293 296 316 353 457 464 480 485 533 541 551 589 592 593 606 610 648 741 750 778 799 858 866 903 912 923 1036 1079 1080 1089 1092 1127 1129 1136 1148 1193 1196 1197 1198 1199 1200 1201 1206 1210 1213 1214 1215 1219 1220 1221 1234 1240 1241 1242 1249 1258 1261 1265 1266 1274 1278 1291 1298 1304 1321 1337 1347 1350 1374 1385 1387 1391 1396 1407 1408 1527 1610 1653 1676 1682 1748 1771 1845 1921 1954 1967 1974 1994 2019 2028 2076 2117 2122 2138 2160 2174 2288 2291 2298 2403 2502 2529 2542 2571 2628 2692 2700 2710 2712 2716 2761 2762 2791 2867 2871 2916 2944 2947 2959 2985 2987 3000 3013 3017 3018 3070 3081 3114 3153 3176 3182 3267 3275 3298 3300 3429 3471 3499 3508 3535 3550 3671 3681 3698 3703 3708 3727 3740 3785 3793 3809 3836 3837 3840 3868 3917 3996 4027 4034 4105 4226 4304 4306 4386 4448 4626 4645 4678 4720 4850 4855 4878 4886 4896 4993 5165 5349 5378 5418 5479 5618 5650 5679 5693 5903 5952 6242 6283 6333 6539 6629 6659 6721 6731 6755 6807 6820 6857 6874 6963 7028 7090 7123 7153 7360 7387 7438 7482 7492 7569 7802 8147 8157 8368 8426 8501 8581 8636 8874 8961 27317 31696
92,107 837 1015 1619 2087 2139 2398 2454 2501 2572 3168 35836 51662 54190 55282 69757
93,2 10 15 34 60 86 110 150 153 158 168 173 258 260 316 318 329 339 349 356 357 362 367 368 380 434 480 527 539 552 558 588 590 593 648 653 733 736 761 836 849 1049 1097 1265 1356 1359 1372 1377 1476 1499 1552 1562 1580 1591 1606 1615 1641 1676 1704 1721 1779 1784 1917 1923 2006 2021 2028 2054 2094 2103 2105 2161 2167 2174 2193 2268 2302 2321 2355 2359 2396 2424 2431 2617 2628 2797 2822 2872 2916 2968
94,2 32 34 110 150 161 165 296 316 318 329 364 457 480 588 589 590
95,25 29 32 34 39 162 176 260 293 539 541 589 608 741 913 924 1011 1036 1042 1089 1094 1175 1196 1198 1200 1206 1208 1210 1214 1221 1228 1240 1247 1270 1274 1307 1374 1396 1527 1529 1584 1617 1653 1659 1748 1912 1921 1967 1968 2009 2021 2023 2028 2085 2105 2115 2268 2396 2423 2528 2571 2640 2692 2706 2735 2804 2952 2968 2985 3019 3033 3071 3361 3418 3424 3527 3702 3703 3793 4068 4126 4235 4262 4378 4396 4878 4901 4954 4973 4975 4979 5015 5027 5072 5151 5246 5247 5349 5377 5378 5418 5445 5464 5618 5619 5693 5792 5810 5812 5902 5952 5956 6016 6051 6218 6288 6333 6365 6502 6711 6796 6863 6873 6893 6934 6936 6942 6947 6979 7361 8633 8636 8644
96,1 34 50 110 150 260 272 296 367 377 434 454 480 527 589 733 858 1079 1089 1094 1097 1188 1198 1200 1210 1214 1221 1291 1296 1304 1387 1610 1617 1625 1942 2021 2028 2058 2115 2174 2289 2294 2353 2396 2571 2716 2858 3060 3175 3176 3256 3418 3578
97,377 593 858 1193 1210 2028 2571 3257 3555 3578 3623 3717 3793 3981 3996 4011 4022 4161 4270 4299 4306 4367 4386 4638 4643 4963 4993 5109 5378
98,1 356 593 608 904 1036 1193 1197 1207 1214 1219 1258 1704 2324 3114 3499 4016 4226 4306 4720 4995 5444 5618 6863 8961 38038 46578 47099 50872 52975 53993 55267 56152 56775 56801 60040 60126 66934 74458 79132 81564 81845 81847 83134 88163 88810 97921 97938 104841 109487 116797 117176 122912 122916 122918 122926 134130 152077 164179 168250 177765 187541 187593
99,10 22 23 122 145 150 153 163 165 168 225 231 236 252 253 256 257 266 276 281 282 292 293 296 318 333 337 339 344 349 380 416 555 588 592
100,11 16 17 28 62 74 89 95 168 222 234 237 261 266 356 357 368 377 441 497 508 537 539 553 555 587 590 592 597 605 648 838 899 900 914 916 919 920 932 933 934 1028 1035 1059 1091 1101 1203 1246 1270 1277 1278 1290 1307 1380 1393 1407 1441 1500 1517 1580 1678 1680 1777 1912 1958 1968 2005 2028 2125 2245 2262 2291 2329 2396 2406 2423 2496 2502 2539 2671 3098 3244 3259 3261 3274 3512 3536 3717 3753 4041 4161 4246 4308 4621 4643 4995 5380 5620 5810 5989 6059 6183 6377 6785 6873 8529 8636
101,223 233 1093 1127 1210 1719 2318 2395 2396 2560 2580 2599 2600 2692 2700 2702 2706 2707 2712 2716 2762 2858 2908 2959 2997 3081 3159 3160 3174 3175 3203 3219 3285 3298 3578 3717 3751 3783 3793
102,3 47 223 288 296 318 344 349 356 364 454 457 474 500 553 586 588 589 590 593
103,1 2 5 16 18 34 36 50 60 101 104 110 111 150 216 260 277 296 317 318 337 356 410 480 492 551 555 586 590 593 596 608 661 858 912 920 923 924 953 969 1012 1025 1028 1029 1032 1033 1035 1059 1073 1084 1089 1179 1193 1196 1201 1206 1208 1213 1221 1222 1228 1230 1244 1245 1247 1252 1258 1271 1278 1288 1291 1293 1348 1358 1387 1394 1466 1566 1588 1682 1688 1693 1704 1729 1732 1884 1921 1945 1954 1961 1968 1994 2028 2078 2087 2088 2096 2124 2144 2174 2194 2231 2291 2294 2329 2335 2384 2396 2409 2410 2411 2423 2501 2571 2712 2797 2804 2918 2951 2953 2959 2997 3034 3081 3087 3160 3174 3176 3468 3481 3535 3552 3668 3671 3681 3735 3751 3949 4002 4011 4019 4027 4226 4262 4489 4677 4734 4848 4873 4881 4973 4993 5010 5014 5103 5388 5444 5618 5673 5810 5956 6016 6440 6539 6565 6711 6870 6873 6874 6936 6957 7153 7361 7438 8376 8641 8807 8950 8970 31658 33794 34437 37729 40815 40819 41569 45722 46723 48516 48780 50872 53125 55247 55820 56757 56782 58559 58803 59022 60069 60756 61323 62553 64614 68157 69122 69140 70728 72226 72641 73017 79091 79132 80463 80572 81156 81819 81932 84944 86882 89470 89492 89774 90522 90866 90890 91126 91529 91542 96079 96728 99114 105844 109374 109487 111781 112556 116799 117529 122882 134881 140715 148626
104,31 39 105 293 342 356 357 364 471 527 539 588 594 595 597 608 745 780 838 901 914 1022 1136 1148 1220 1223 1246 1247 1265 1288 1380 1566 1569 1641 1680 1772 1947 2078 2081 2355 2424 2572 2581 2671 2690 2692 2724 2746 2987 3033 3034 3060 3175 3253 3408 3751 4016 4069 4226 4246 4306 4308 4447 4476 4663 4700 4741 4886 4896 4973 5299 5380 5500 5618 5816 5952 5991 6060 6218 6238 6367 6377 6579 6593 6942 7034 7050 7155 7297 8360 8368 8533 8961 8972 30793 33004 38038 40815 41566 45175 46578 47629 47997 48780 49286 52287 52975 54001 54259 55052 56171 56367 60397 68954 76093 76251 80549 80584 81834 81845 81847 89753 89904 91500 94150 94833 114180
105,6 16 47 50 111 213 215 260 293 296 306 307 308 318 431 541 589 593 608 665 714 750 778 858 903 904 905 909 912 914 915 922 923 924 926 935 1089 1111 1172 1178 1193 1198 1199 1201 1203 1206 1207 1208 1211 1213 1214 1219 1221 1222 1225 1227 1230 1233 1234 1244 1247 1258 1259 1260 1263 1265 1266 1281 1289 1293 1354 1407 1446 1466 1617 1704 1809 2019 2028 2076 2131 2329 2351 2360 2495 2542 2571 2700 2712 2731 2762 2843 2858 2931 2959 2966 3052 3081 3089 3147 3198 3275 3285 3306 3307 3310 3409 3415 3462 3578 3592 3623 3629 3632 3677 3687 3735 3742 3785 3910 3916 3949 3967 3969 3980 3988 3996 4011 4022 4223 4262 4270 4306 4310 4325 4343 4369 4388 4720 4734 4776 4788 4865 4874 4878 4963 4973 4993 4995 5010 5014 5026 5120 5152 5218 5291 5373 5378 5459 5481 5617 5618 5679 5690 5791 5872 5888 5889 5903 5912 5952 5956 5971 5989 5995 6016 6187 6214 6281 6301 6333 6350 6365 6373 6433 6502 6539 6618 6708 6870 6874 6934 6942 6985 7022 7090 7099 7153 7158 7254 7317 7327 7347 7361 7371 7438 7445 7587 8014 8025 8033 8197 8360 8368 8464 8511 8529 8638 8656 8873 8957 8958 8970 8981 8984 9010 26082 26150 26184 26236 26237 26340 26347 26578 26587 26662 26849 26903 27134 27741 27773 27803 27815 27834 30707 30749 30793 30803 30812 31658 31685 32460 32587 32657 32892 32898 33493 33615 33660 33794 34072 36363 36529 37729 37731 38159 42191 44022 44191 44665 45447 45499 45517 45722 47099 48304 48385 48516 48780 48872 49272 49278 50794 50872 51540 51662 52281 53000 53121 53125 53322 53519 53953 54001 54272 54995 55247 55721 56060 56145 56174 56757 56782 57183 57504 58425 58803 60069 60904 60950 62849 63062 63082 63113 63515 63859 64614 64716 64839 64957 64993 65514 67255 67923 68157 68554 69122 69134 69529 69644 69757 69844 70286 71033 71535 71899 72104 72356 72641 72998 73017 73881 74324 74458 74727 74789 75341 76093 77455 78499 79091 79132 79333 79702 80124 80463 81562 81591 81845 81847 81932 83803 84152 84156 84844 85736 85774 86066 86320 86345 86347 86504 86628 88125 88235 88345 89774 89864 91500 91529 91542 91658 92259 92535 93790 94677 94959 95175 95311 95313 95377 95654 95858 96020 96373 96488 96606 96610 96821 96829 97304 97752 97921 98491 98604 98809 99114 99145 100553 100714 101088 101962 102407 102602 102666 103235 104069 104374 104780 104841 104879 104913 105593 105844 106100 106782 106918 106920 107141 107159 107408 107410 107412 108540 108727 108981 109374 109487 109633 110586 111622 112006 112183 112290 112421 112552 112556 112852 115569 115877 116411 116797 116897 117176 118696 118888 118896 118985 119145 120138 120466 120478 120625 122882 122904 126090 126426 126430 127052 127098 129514 130970 130976 130978 131237 133712 133716 134041 134095 134109 134170 134184 134252 134326 134849 134853 136445 136447 138036 138835 140038 140265 141810 141816 141818 141820 141830 141836 141844 142020 143511 145994 146028 147196 147250 147282 147286 147300 147326 147328 147330 150548 151769 152081 152591 159811 159817 163072 163112 163134 163386 163645 163925 165959 166183 170411 170597 170705 170777 171011 171749 172577 172583 172585 172587 172589 172637 172793 172825 172909 173351 173355 173535 173619 173963 174551 175293 175387 175397 175401 175431 175435 178613 179133
106,318 2571 2617 4896 4993 5952 6539 7153 8368 40815 45722 47099 53125 59784 69844 72998 73017 81834 86332 86880 88125 97938 99636 106489
107,1 2 5 11 62 105 110 111 140 141 150 160 161 185 253 266 292 317 318 349 380 432 590
108,25 82 156 469 480 508 509 541 800 838 1079 1097 1204 1270 1684 1721 1959 1968 2395 2571 2585 3795 3978 4027 4144 4246 4308 4372 4878 4973 4975 4976 4992 4995 5011 5034 5135 5218 5303 5316 5349 5380 5391 5445 5450 5673 5812 5881 5945 5989 6049
109,11 14 16 25 32 36 50 62 110 151 175 249 288 296 318 346 356 357 457 507 553 555 592 593 778 802 805
