id,features
1810,"[-0.8187548518180847, -2.7875351905822754, 0.4799451231956482, -0.19673366844654083, 1.8737608194351196, 0.09771821647882462, -0.22344237565994263, 1.450299859046936, -2.011613130569458, 1.415581464767456]"
1840,"[-0.38525259494781494, -1.8134053945541382, -1.1277345418930054, 0.23636490106582642, 1.1956027746200562, -0.6476930379867554, 1.1278605461120605, 1.3880560398101807, -0.965231716632843, 2.054060697555542]"
1860,"[0.17952144145965576, -1.6856533288955688, 0.8211110830307007, 0.279765784740448, 0.4379362463951111, -1.1643601655960083, 0.9492335319519043, 0.7057303786277771, -1.5253039598464966, 1.4072257280349731]"
1870,"[-0.5918495059013367, -1.2889569997787476, -1.0496575832366943, 0.1816226989030838, 0.79845130443573, -0.7248743176460266, 1.1261694431304932, 0.9755311012268066, -0.8412430286407471, 0.9801380634307861]"
1900,"[0.393476665019989, -1.8873556852340698, 1.6347216367721558, -0.32354772090911865, 0.16411300003528595, -1.3503329753875732, 0.43475914001464844, 0.5721699595451355, 0.39679116010665894, 0.2652732729911804]"
1910,"[0.2710719704627991, -1.1837995052337646, -0.08934430778026581, -0.24584655463695526, 0.1707213968038559, -0.1202642172574997, 0.9492045640945435, 1.0231010913848877, -0.468213826417923, -0.02064024657011032]"
1920,"[-0.08281848579645157, -2.8200247287750244, -0.3397972583770752, -1.124519944190979, 0.3257336914539337, 0.4870849847793579, 0.22961179912090302, 1.5447763204574585, -1.7553107738494873, 1.5615705251693726]"
1940,"[-1.2395641803741455, -3.2904984951019287, -1.0305858850479126, -0.2036876529455185, 0.4744940400123596, -1.7579365968704224, 0.42322802543640137, 0.4678371548652649, -0.42894619703292847, 0.3408629894256592]"
1950,"[-0.10720226168632507, -3.528754711151123, 0.5787048935890198, -0.5420217514038086, 1.043369174003601, -1.2719390392303467, 0.34048548340797424, 1.2595564126968384, -1.3379487991333008, 2.492464303970337]"
1960,"[-0.22777757048606873, -3.775578737258911, 0.5423881411552429, -0.00021262740483507514, 0.37173011898994446, -1.096794605255127, 1.0260568857192993, 1.37039315700531, -2.356520891189575, 0.11558452993631363]"
1970,"[0.5994982719421387, -1.3339881896972656, -0.06003207713365555, -2.4644436836242676, -0.017261262983083725, -0.6984947919845581, 0.12298130244016647, 2.5027711391448975, -2.302899122238159, 0.3818296790122986]"
1980,"[0.32664257287979126, -0.20336051285266876, -0.12467468529939651, 0.19880491495132446, -0.10461176931858063, -0.9368178248405457, 0.1726401299238205, 0.9453979730606079, -0.1049451157450676, 0.733505368232727]"
1990,"[1.4688726663589478, -0.44223469495773315, 0.11802636086940765, -0.29201456904411316, 0.031508464366197586, -0.8891748785972595, -0.3190663754940033, -0.02570848912000656, -1.6810004711151123, 0.8188765645027161]"
2000,"[-0.8748282194137573, -2.6036376953125, 0.25534939765930176, -1.0877339839935303, 0.5306608080863953, -1.269452452659607, 1.246524453163147, 1.2727395296096802, -1.3723591566085815, 1.786283016204834]"
2010,"[0.09634274244308472, -3.4641003608703613, 0.856018602848053, -0.20483385026454926, 0.9742311239242554, -1.6501502990722656, 0.0014363393420353532, 0.9442380666732788, -0.9624590873718262, 1.9514309167861938]"
2020,"[-0.48195770382881165, -3.5311200618743896, -0.984931230545044, -0.5524664521217346, 1.4867104291915894, -0.9205406904220581, -0.1489243507385254, 1.0389515161514282, -1.9045155048370361, 1.9660303592681885]"
2040,"[-0.23925934731960297, -2.618713140487671, 0.5289939641952515, 0.45291608572006226, 0.6418494582176208, -1.6172758340835571, 1.664425253868103, -0.04336895793676376, -0.9820926785469055, 1.2226409912109375]"
2050,"[-0.9585005640983582, -0.5614961981773376, 0.7460209131240845, 0.9694097638130188, 1.6982951164245605, -1.4884616136550903, -0.6893279552459717, -0.5091727375984192, -2.050593852996826, 2.0593981742858887]"
2060,"[-2.0181162357330322, -2.5703513622283936, 0.3854159414768219, -1.6313539743423462, 0.4749133288860321, -1.6499439477920532, 0.3962925970554352, 1.2247895002365112, -1.983482837677002, 0.5957036018371582]"
2070,"[0.5720100402832031, -3.810530662536621, -1.4431437253952026, 0.6031749248504639, -1.1550825834274292, -1.4220951795578003, 0.3678768277168274, 1.5938928127288818, -2.489332914352417, 0.40039026737213135]"
2080,"[-1.1374950408935547, -2.7329044342041016, 0.5579134225845337, -0.5433761477470398, 1.1185081005096436, -1.2752492427825928, 0.39915379881858826, 0.6315252184867859, -1.6894851922988892, 0.7353902459144592]"
2090,"[-0.499188095331192, -2.2953100204467773, 0.3673916161060333, -0.13522373139858246, 0.8872579336166382, -1.358046531677246, 1.285330891609192, 1.0977509021759033, -1.7444756031036377, 1.7532066106796265]"
2100,"[-0.840476930141449, -3.073482036590576, -0.6579983830451965, -0.2033928632736206, 0.06267375499010086, -0.8580667972564697, 0.22026224434375763, 0.2794685661792755, -1.7969045639038086, 1.685378074645996]"
2110,"[0.3126821219921112, -2.716881036758423, 0.34453198313713074, 0.01909644715487957, 1.3738805055618286, -1.324453592300415, 1.4064334630966187, 0.6940100193023682, 0.716962456703186, 2.9646196365356445]"
2120,"[-0.6275643706321716, -0.7846589088439941, 0.17436057329177856, -0.1790553778409958, 0.7036015391349792, -0.816135585308075, 0.6522312164306641, 1.1798667907714844, -0.4615878462791443, 0.9364954233169556]"
2130,"[1.1236047744750977, -3.4283199310302734, -0.371216744184494, -1.0729498863220215, 0.37977904081344604, -1.6212691068649292, -0.3012021481990814, 2.034467935562134, -2.464670419692993, -0.43706321716308594]"
2140,"[-0.6916226744651794, -3.743549108505249, -1.1772019863128662, -0.6116781234741211, 0.8237305879592896, -0.9625213146209717, -0.34651410579681396, 1.4596953392028809, -0.6700173020362854, 1.717602014541626]"
2150,"[-1.0816829204559326, -3.9214000701904297, 0.4032410681247711, -0.7785884141921997, 0.42906251549720764, -1.0380072593688965, -0.43279778957366943, 1.2334648370742798, -1.1409785747528076, 1.121437907218933]"
2160,"[0.04426967725157738, -3.608527183532715, -0.544282853603363, -0.5722424983978271, 1.3778201341629028, -1.657967209815979, 0.9464876055717468, 1.7070764303207397, -0.7078418135643005, 2.051342010498047]"
2170,"[-0.4005604088306427, -0.9841119647026062, 1.2475725412368774, -1.1643136739730835, 0.06608062982559204, -0.8892310857772827, -0.03915705159306526, 0.9026235342025757, -2.3694353103637695, 0.5765315294265747]"
2180,"[-1.0846186876296997, -2.8791861534118652, -0.9017626643180847, -0.17822669446468353, 0.41518229246139526, -1.5381945371627808, 0.3703245222568512, 0.4093575179576874, -0.3753279149532318, 0.2982551157474518]"
2190,"[-0.6552579998970032, -0.610299825668335, 0.9924764633178711, -0.3255475163459778, 0.5107742547988892, -0.4718489646911621, 0.3053685128688812, 1.0036816596984863, -0.11799795925617218, 0.7148320078849792]"
2210,"[-1.0793511867523193, -2.7113215923309326, -0.5617644786834717, -0.34811118245124817, 1.0704864263534546, -1.6352604627609253, 0.7257128953933716, 0.5613265037536621, -0.10095596313476562, 0.7287073135375977]"
2240,"[1.4195013046264648, -3.9207355976104736, 0.3969760537147522, -0.8043316006660461, 1.0326390266418457, -1.4428802728652954, 0.22855815291404724, 1.165601134300232, 0.21190042793750763, 1.8239654302597046]"
2260,"[-0.9054521918296814, -1.7717036008834839, 0.3411855399608612, -0.3624919354915619, 0.3665592074394226, 0.07066189497709274, 0.4799610376358032, 0.1887616515159607, -1.2354859113693237, 1.0971386432647705]"
2280,"[0.2796506881713867, -1.4526469707489014, -0.9158919453620911, -0.34385740756988525, 0.6539122462272644, -1.3102372884750366, 0.668218731880188, 0.2406071424484253, -0.7761527895927429, 1.592998743057251]"
2290,"[-1.4267839193344116, -3.181523084640503, 2.881080150604248, -0.3937026262283325, 0.8513367772102356, 0.6403818130493164, 2.6025869846343994, 1.268936276435852, 1.425950527191162, 2.217940092086792]"
2300,"[0.8660048246383667, -4.201833724975586, -0.4351697266101837, -1.6292880773544312, 0.7104924321174622, -0.5574054718017578, 0.6153550744056702, 2.766058921813965, -0.6018049120903015, 1.3285589218139648]"
2310,"[-0.9523040056228638, -3.3949015140533447, -0.3455302119255066, -0.05298380181193352, 0.5908685922622681, -1.7700515985488892, -0.013179228641092777, 0.8462419509887695, -1.1546928882598877, 0.6688998341560364]"
2320,"[0.2196582853794098, -3.1489686965942383, 1.4524061679840088, 0.44803816080093384, 2.010368585586548, -0.8170688152313232, 0.3057013750076294, 0.3758614659309387, -0.9459934830665588, 0.8781598210334778]"
2330,"[1.345803141593933, -1.7030776739120483, 0.3447582423686981, -0.5684305429458618, 1.1002228260040283, -1.5020509958267212, -0.37478458881378174, 0.5791981220245361, -1.5554568767547607, 2.3073604106903076]"
2340,"[1.0172884464263916, -2.070307970046997, 1.3340167999267578, -0.4071871042251587, -1.639858365058899, -1.221405029296875, -0.17126940190792084, 2.12211537361145, -1.416854977607727, 3.278752088546753]"
2350,"[0.629837691783905, -1.856413722038269, -1.7417514324188232, -0.9273922443389893, 1.350688099861145, -1.0986722707748413, 0.7259442806243896, 1.5774635076522827, -1.2574106454849243, 0.4540967047214508]"
2360,"[-0.2110295444726944, -3.750333547592163, -0.5256235599517822, -0.4721509516239166, -0.00530495448037982, -1.1682103872299194, 0.32063964009284973, 2.975395917892456, -1.955856442451477, 1.9201158285140991]"
2370,"[-0.5083969831466675, -0.07864318788051605, 0.40520912408828735, -0.6358416080474854, 0.7356975078582764, -0.8290334939956665, 0.3763081431388855, 1.8255946636199951, -1.110997200012207, 0.9041489362716675]"
2380,"[1.738221526145935, -0.7689090371131897, -1.2231823205947876, 0.40620338916778564, -0.8654770255088806, -1.8626036643981934, 0.16416065394878387, 0.6896447539329529, -3.4767894744873047, 0.5229677557945251]"
2390,"[-0.690234363079071, -3.9796245098114014, 1.1774990558624268, 0.9885628819465637, 0.9586305022239685, -0.9980637431144714, 0.15068954229354858, 0.9577227234840393, -0.1215890496969223, 0.5689992904663086]"
2400,"[-1.3715184926986694, -1.6160997152328491, -0.02405606210231781, -0.48090678453445435, 1.122463583946228, -0.24361801147460938, 0.9601441025733948, 0.6084010004997253, -1.2582405805587769, 1.0492053031921387]"
2410,"[-0.15855160355567932, -1.858293056488037, 1.0184627771377563, 0.1264544129371643, 0.3109095096588135, -0.485160231590271, 0.9701743721961975, 1.5241559743881226, -1.844763994216919, 1.3779748678207397]"
2420,"[-0.8292561769485474, -3.4086859226226807, -0.035210881382226944, -0.17177769541740417, 0.3263779580593109, -1.8422006368637085, 0.11000848561525345, 1.3095879554748535, -0.9711489677429199, 1.3672789335250854]"
2430,"[0.3019092082977295, -1.1114474534988403, 1.2165201902389526, -0.3326946198940277, 0.7241406440734863, -1.1303784847259521, 0.41901394724845886, 1.4468815326690674, -1.8810333013534546, 0.9744711518287659]"
2450,"[-2.0065410137176514, -0.7872729897499084, -0.22289590537548065, -1.1467033624649048, 0.3390389680862427, 0.8456240892410278, -0.8095682859420776, 0.8582175374031067, 0.5743470788002014, 3.7394373416900635]"
2460,"[-1.4479942321777344, -0.9370081424713135, -0.49244195222854614, -0.5973694324493408, 1.3877710103988647, -0.48307451605796814, 1.2689772844314575, 0.7755362391471863, -0.8448740243911743, 0.575482189655304]"
2470,"[-1.0053985118865967, -2.4028284549713135, -0.13191083073616028, -0.607669472694397, 0.5818899273872375, -1.4981555938720703, 1.1491271257400513, 0.4499579668045044, -1.2884327173233032, 1.331917643547058]"
2490,"[-0.1361190229654312, -2.3786585330963135, 1.1797350645065308, -0.18172861635684967, 0.9412346482276917, -0.05618946999311447, 0.9964334964752197, 0.8706327080726624, -2.561814069747925, 1.3376483917236328]"
2500,"[-0.38519781827926636, -2.185215473175049, -0.8024836778640747, 0.033476777374744415, -0.4506828188896179, 1.0928348302841187, 2.8819222450256348, 1.3612651824951172, 0.12276129424571991, 0.38330191373825073]"
2520,"[-0.5409396290779114, -1.8599534034729004, -0.02561090886592865, -0.8319228291511536, 0.7320617437362671, -1.2656378746032715, 0.9416255354881287, -0.020597606897354126, -0.956876814365387, 1.3483144044876099]"
2530,"[-0.6443532109260559, -3.88867449760437, -1.6484230756759644, -1.1445268392562866, 1.2418676614761353, 1.0156418085098267, -1.7072396278381348, 0.23869718611240387, -0.8803747296333313, 1.9679151773452759]"
2540,"[0.1815117746591568, -1.801634669303894, -0.09064998477697372, -0.3651096522808075, 1.0078625679016113, -0.12521855533123016, 0.9098500609397888, 1.4080097675323486, -0.7479855418205261, 0.06959234178066254]"
2550,"[-1.0544456243515015, -4.392979621887207, 0.272161602973938, 0.21087676286697388, 0.30820485949516296, -0.21546180546283722, 0.8556410074234009, 0.5985789895057678, 0.04872096702456474, 1.6051377058029175]"
2560,"[-1.378571629524231, -1.5836087465286255, -1.2005069255828857, -0.6968941688537598, 0.7537586688995361, -0.13724401593208313, 1.3132703304290771, 2.34563946723938, -1.3649835586547852, 2.137734889984131]"
2570,"[-0.9942201375961304, -2.8863067626953125, -0.16184498369693756, -0.39695778489112854, 1.435233473777771, -0.5254855155944824, 0.2344324290752411, 0.34171268343925476, -0.7846872210502625, 0.9887241721153259]"
2580,"[-0.3188856542110443, -2.7820615768432617, -0.2925848364830017, -0.47252047061920166, 1.015163540840149, -0.9824089407920837, 0.29901209473609924, 1.7836815118789673, -2.0155229568481445, 2.0044901371002197]"
2590,"[0.11410953849554062, -0.7616535425186157, 0.6177148818969727, 0.028127849102020264, 0.1393171101808548, -1.430699348449707, 0.5860387086868286, 0.12755288183689117, -1.031570553779602, 0.2703911066055298]"
2600,"[-2.345233917236328, -2.6294262409210205, 0.10940776020288467, 1.2898650169372559, 1.4953502416610718, -0.16321174800395966, 2.2466554641723633, 1.1758558750152588, -1.0776124000549316, 1.4645072221755981]"
2620,"[0.19365294277668, -1.9030606746673584, -0.2518204152584076, 0.2328028529882431, 0.7517714500427246, 0.43518146872520447, 0.8681998252868652, 1.1466834545135498, -0.22360919415950775, -0.26153457164764404]"
2630,"[0.2905983030796051, -2.765476942062378, -0.5015851855278015, 0.46702614426612854, 0.9602627158164978, 0.5715824961662292, 0.7766538858413696, 1.4475772380828857, -0.23635737597942352, 0.014174146577715874]"
2640,"[-0.5273008346557617, -3.040454149246216, -0.3653854429721832, -1.4370664358139038, 1.2536940574645996, -1.0049232244491577, -0.17002132534980774, 1.3697762489318848, -1.161933183670044, 1.4426205158233643]"
2660,"[-0.8137196898460388, -2.899799108505249, 0.2939097285270691, -0.7326288223266602, 0.7048110365867615, -1.7849208116531372, 0.14890190958976746, 1.0564005374908447, -1.2045106887817383, 0.5229318737983704]"
2670,"[-0.46390268206596375, -2.179414749145508, -0.4547598958015442, -0.1688377559185028, 1.8375630378723145, -1.9131537675857544, 0.6029979586601257, -0.42819342017173767, -0.3919617533683777, 2.5913288593292236]"
2690,"[0.9062129259109497, -3.820408821105957, -0.29551389813423157, -2.080467939376831, -0.45247700810432434, -1.8874690532684326, 0.6050776839256287, 1.7906763553619385, -0.9198744297027588, 0.4148091673851013]"
2700,"[-0.6651079654693604, -3.315829277038574, -0.650252103805542, -0.21303966641426086, 0.2921890914440155, -0.7938576936721802, 0.9391448497772217, 1.2099281549453735, -1.4996626377105713, 2.6365747451782227]"
2710,"[-0.2352227121591568, -1.4595974683761597, 0.03687489777803421, 0.06737738847732544, 2.481851816177368, -1.1782793998718262, 1.5554747581481934, 1.3051979541778564, -0.23081400990486145, 0.6906657814979553]"
2720,"[-2.5352983474731445, -0.8304567337036133, -1.6448115110397339, 0.13341307640075684, 0.3668856918811798, -1.122327446937561, -0.314847469329834, 1.6495177745819092, -1.322222352027893, -0.0537329837679863]"
2730,"[-0.3575037717819214, -2.8257012367248535, 0.5619449615478516, -0.7468960881233215, 1.6490525007247925, 0.8943596482276917, -0.7779045104980469, 1.6176555156707764, -2.1050143241882324, 3.7785468101501465]"
2740,"[0.16332128643989563, -0.10168025642633438, -0.06233734264969826, 0.09940245747566223, -0.052305884659290314, -0.4684089124202728, 0.08632006496191025, 0.47269898653030396, -0.0524725578725338, 0.3667526841163635]"
2750,"[-1.0416148900985718, -3.044567823410034, 0.6597971320152283, -0.21148309111595154, -0.04024708271026611, -0.7353008389472961, -0.32844650745391846, 1.427788257598877, -1.2568882703781128, 1.873239278793335]"
2770,"[-0.884884774684906, -2.1786489486694336, -1.6272517442703247, -0.5959685444831848, 1.1027485132217407, -0.9574573040008545, -0.5652062296867371, 0.5596072673797607, -0.5360243916511536, 2.4713046550750732]"
2790,"[0.5194551944732666, -0.8442581295967102, 1.3996893167495728, -0.41089218854904175, 0.7177930474281311, 0.24639520049095154, 0.7140082716941833, 0.35784149169921875, -0.7762070298194885, 1.3373290300369263]"
