id,features
448,"[0.05915427580475807, -0.4143568277359009, 0.2458357810974121, -0.3386061191558838, 0.18918931484222412, -0.21507659554481506, 0.24710653722286224, -0.07171217352151871, -0.43358758091926575, 0.7276843190193176]"
458,"[0.09096592664718628, -0.11367988586425781, 0.6380680203437805, -0.19569917023181915, 0.40893471240997314, -0.6625277996063232, -0.04717150330543518, -0.5694597959518433, -1.353651762008667, 0.339215487241745]"
468,"[-0.6123248338699341, -0.7691123485565186, 0.971091091632843, 0.35835880041122437, 0.8468455672264099, -0.7086064219474792, -0.9670370221138, 0.3031279444694519, 0.30631223320961, -0.15767595171928406]"
478,"[0.3333222568035126, 0.19150212407112122, 0.31336987018585205, -0.9300304651260376, 1.3027698993682861, -0.9413124918937683, 0.7878158688545227, 0.5998900532722473, -0.002023326465860009, -0.021212035790085793]"
488,"[-0.2535017132759094, -0.4485435485839844, 1.1271475553512573, -0.1555444300174713, 0.20010851323604584, -0.7931515574455261, 0.09515434503555298, 0.5177368521690369, 0.3470816910266876, 0.49828946590423584]"
498,"[0.1405840814113617, 0.5755742192268372, 0.060528285801410675, -0.6439842581748962, 0.0832672193646431, -1.2594246864318848, 0.6561263203620911, -0.27713072299957275, -1.6409833431243896, 0.6868095397949219]"
508,"[0.14011640846729279, 0.862483024597168, -0.039966411888599396, -0.19732987880706787, 0.637305498123169, -0.8612390756607056, 0.7351367473602295, 0.6928805708885193, -1.0791360139846802, 0.4182320237159729]"
518,"[-0.9104525446891785, 0.2907824218273163, 0.02854364737868309, -0.8135280609130859, 0.37676602602005005, -0.8410274982452393, 0.4772673547267914, 0.5754702091217041, -0.11932016909122467, 0.7510352730751038]"
528,"[-0.666658878326416, 0.16614775359630585, 1.2993876934051514, 0.28617820143699646, 0.4730667173862457, 0.5288400650024414, 0.3728151023387909, -0.16992270946502686, -0.7970095276832581, 1.404948353767395]"
538,"[-0.3254503607749939, -0.30790674686431885, 0.44829148054122925, -0.5661831498146057, 0.5889508128166199, -0.49805742502212524, -0.8026145696640015, 1.0027955770492554, -0.2860981225967407, 0.13672427833080292]"
548,"[0.37667739391326904, -0.1641276478767395, -0.3985385000705719, -0.11750662326812744, -0.24098259210586548, -0.7364261150360107, -0.5565035343170166, 0.6902685761451721, -1.1969807147979736, 0.4740535318851471]"
558,"[-0.25940629839897156, -0.13750293850898743, 0.5584678053855896, -0.47112059593200684, -0.33979085087776184, -1.2687147855758667, -0.03455759212374687, 0.19895827770233154, -0.36621928215026855, 0.6235844492912292]"
568,"[-0.08751200884580612, -0.38524436950683594, 0.5073591470718384, 0.0011507007293403149, 0.5875061750411987, -0.649668276309967, -0.32397744059562683, -0.020356187596917152, -0.0978238433599472, 0.916066586971283]"
578,"[-0.5027948617935181, -0.402177631855011, 0.05034257471561432, 0.15542484819889069, -0.07847902923822403, -0.0468984879553318, 0.05220222473144531, 0.31842267513275146, -1.2000048160552979, 0.115943543612957]"
588,"[0.19876860082149506, -0.43704017996788025, -0.2160039246082306, -0.5576556324958801, -0.0018980876775458455, -0.3459831476211548, 0.5971590876579285, 0.1702217310667038, -0.4476626217365265, 0.4243547320365906]"
598,"[-1.5375924110412598, 0.5560933947563171, -0.20098499953746796, 2.3237392902374268, 0.4230300486087799, -0.4521446228027344, -0.7885787487030029, 1.1838434934616089, -1.0263460874557495, -0.10069264471530914]"
608,"[-0.29076212644577026, -0.2630673050880432, 0.1653662621974945, 0.60048508644104, 0.23745223879814148, -0.050112757831811905, -0.09248135983943939, 0.7123768925666809, -0.4161405563354492, 0.5532234311103821]"
9,"[-0.41728901863098145, -0.29720380902290344, -0.45578664541244507, -0.48500096797943115, -0.3889996111392975, -0.47252270579338074, -0.15722563862800598, 0.8839606642723083, -0.4008760154247284, 0.5263628959655762]"
19,"[-0.1987801343202591, -0.5193843841552734, -0.006137098651379347, -0.5064982771873474, 0.39874035120010376, 0.001850706059485674, 0.4054914712905884, 0.3087303042411804, -0.07165145128965378, 0.05429629608988762]"
29,"[-0.13279150426387787, -0.42097315192222595, -0.10017000138759613, 0.13570274412631989, 0.5283904075622559, -0.4739014208316803, 0.6298775672912598, 0.17429348826408386, -0.45923155546188354, 0.2379840463399887]"
39,"[0.3196587860584259, 0.006198066286742687, -0.1656675487756729, 0.1626928150653839, -0.19428960978984833, -1.6037827730178833, -0.32985201478004456, 0.10838251560926437, -0.4326792061328888, 1.3217062950134277]"
49,"[-0.5399724245071411, -0.3859136700630188, -0.34536629915237427, 0.027337849140167236, 0.4075862765312195, -0.38793694972991943, 0.363069087266922, 0.38530126214027405, -0.20509761571884155, 0.4489406943321228]"
59,"[-0.1632189005613327, -1.0316129922866821, -0.08235625177621841, -0.6488267779350281, 0.47449126839637756, 0.31865546107292175, -0.07851297408342361, -0.3267340362071991, -0.030650421977043152, 0.40860608220100403]"
69,"[0.25342458486557007, -0.6494801044464111, -0.2853173017501831, 0.03081692010164261, 0.2683032155036926, -0.21656934916973114, 0.2972935736179352, 0.1944974958896637, -0.9525485634803772, 0.2099122852087021]"
79,"[0.048964712768793106, -0.7396523952484131, 0.5230271816253662, -0.27229389548301697, 0.185217946767807, -0.40348631143569946, 0.4006595313549042, 0.0995105430483818, -0.5903717279434204, -0.06092775985598564]"
89,"[0.053534552454948425, 0.0614788681268692, -0.10230857133865356, -0.08246311545372009, -0.42480936646461487, -0.3352183699607849, -0.07297271490097046, 0.49186426401138306, -0.5125003457069397, 0.6635337471961975]"
99,"[-0.2839948832988739, 0.11081717908382416, 1.3057597875595093, -0.11925043910741806, 0.5130207538604736, -0.10511336475610733, 0.7725385427474976, -0.2740728259086609, -1.1978180408477783, 0.8675095438957214]"
109,"[0.09537575393915176, -0.26386523246765137, 0.11120609194040298, -0.005800887476652861, 0.6484042406082153, -0.4747341573238373, -0.04689112678170204, 0.11367068439722061, -0.47840583324432373, 0.30581510066986084]"
119,"[-0.07694604247808456, -0.3150405287742615, 0.4334072768688202, -0.03319120779633522, 0.2261691391468048, -0.28250232338905334, 0.28250396251678467, 0.5129206776618958, -0.7755075693130493, 0.2208855301141739]"
129,"[-0.21036972105503082, -0.31048864126205444, -0.1034306138753891, -0.048922017216682434, 0.5063198804855347, -0.3752165734767914, 0.050181061029434204, 0.5858215093612671, -0.6709706783294678, 0.0925237238407135]"
139,"[-0.18214669823646545, -0.23606738448143005, -0.06775618344545364, -0.43925976753234863, 0.20748327672481537, -0.3980378806591034, -0.17773638665676117, 0.2879546582698822, -0.14476463198661804, 0.2539809048175812]"
149,"[0.28570735454559326, -0.8407491445541382, 1.1055070161819458, -0.3874205946922302, -0.6020506024360657, 0.5016850233078003, -1.2260931730270386, 0.1630149632692337, -0.39168012142181396, 0.9886603951454163]"
159,"[-0.39510998129844666, -0.15304996073246002, -1.1450716257095337, -0.7385450005531311, 0.2595299184322357, -0.5233484506607056, 0.2523233890533447, -0.12567239999771118, -1.2674540281295776, -0.45175284147262573]"
169,"[-0.21726399660110474, -0.38258060812950134, 0.02572348527610302, -0.26401060819625854, 0.3205893337726593, -0.6020691394805908, 0.29746532440185547, 0.030185215175151825, -0.8923701643943787, 0.27369996905326843]"
179,"[0.2807551324367523, -0.3662443161010742, 0.35166072845458984, -0.3622409403324127, 0.6292554140090942, -0.4746721088886261, 0.052251651883125305, 0.35493677854537964, -0.7085428237915039, -0.06721599400043488]"
189,"[-0.18164891004562378, -0.7170313000679016, 0.022919680923223495, 0.7059070467948914, -0.41639190912246704, -0.9033709168434143, 0.20611923933029175, -0.308061420917511, -0.6092647910118103, 0.3760978579521179]"
199,"[0.19608014822006226, -0.5481837391853333, -0.45131707191467285, -0.05544786527752876, 0.15028482675552368, -0.4668448269367218, 0.2871304750442505, 0.05580291897058487, -0.1942729651927948, 0.4332391023635864]"
209,"[-0.27086594700813293, -0.46936002373695374, 0.9002175331115723, 0.28295737504959106, 0.4694828391075134, -0.36933475732803345, -0.1107209324836731, 0.3255326747894287, -0.1719473898410797, 0.6658087968826294]"
219,"[-0.08162549883127213, -0.18001189827919006, 0.5349117517471313, -0.2791098654270172, 0.5222949981689453, -0.27501535415649414, 0.4113658666610718, 0.4450373947620392, -0.024178843945264816, 0.62806236743927]"
229,"[0.43535831570625305, -0.2309557944536209, 0.47906938195228577, -0.14223678410053253, 0.6350987553596497, -0.4646744132041931, -0.4133453369140625, -0.02268093451857567, -0.8287016153335571, 0.5677052140235901]"
239,"[0.11014456301927567, -0.2125818431377411, 0.1479700207710266, -0.053979989141225815, 0.3874680697917938, -0.45402687788009644, 0.23578660190105438, 0.398353636264801, -0.7272711992263794, 0.4735892117023468]"
249,"[-0.2266906350851059, -0.4285943806171417, 0.07072163373231888, 0.14145369827747345, 0.3438657522201538, -0.26834189891815186, 0.21887952089309692, 0.28649744391441345, -0.6000400185585022, 0.38965943455696106]"
259,"[-2.634660243988037, 0.9119371771812439, -0.32473820447921753, 0.17207744717597961, 0.23091240227222443, -0.17318038642406464, 0.7155770063400269, -0.6204179525375366, -1.0352383852005005, 1.3137532472610474]"
269,"[0.18326865136623383, -0.7606884241104126, 0.18595252931118011, -0.2953844964504242, 1.1554337739944458, -0.2032407969236374, -0.08046910911798477, 0.37484094500541687, 0.20889729261398315, -0.008075076155364513]"
279,"[0.18199513852596283, -0.45787858963012695, 0.31887105107307434, 0.2873837649822235, 0.40784740447998047, -0.5471320152282715, 0.22897839546203613, -0.05718262121081352, -0.3501527011394501, 0.5318462252616882]"
289,"[-1.0756914615631104, -0.7200027704238892, 0.6244894862174988, 0.559709906578064, 0.4065898358821869, 0.46285781264305115, 0.32214218378067017, 0.17124974727630615, 0.05381543189287186, 0.39623990654945374]"
299,"[0.4151580333709717, 0.040823351591825485, 0.5664481520652771, -0.46571528911590576, -0.3894610106945038, -1.0102605819702148, 0.17081186175346375, 0.5663283467292786, -0.5779880881309509, 0.7004040479660034]"
309,"[0.115800641477108, -0.5870247483253479, 0.7599125504493713, -0.2762698233127594, -0.37778374552726746, -0.5439426302909851, 0.3638674318790436, 0.15909716486930847, -0.46382254362106323, 0.07886061817407608]"
319,"[0.07152354717254639, -0.057795021682977676, 0.3931356966495514, -0.2769806683063507, 0.705047607421875, -0.8341209888458252, 0.5368572473526001, 0.5170184969902039, -0.012829823419451714, 0.7721825838088989]"
329,"[-0.4319026470184326, -1.6887236833572388, 0.6684721112251282, 1.646141767501831, 0.1976650357246399, -1.3719959259033203, 1.0055043697357178, -2.248190402984619, 1.0408786535263062, -0.7150550484657288]"
339,"[0.16172510385513306, -0.44146689772605896, 0.2006162703037262, 0.14227329194545746, 0.45345884561538696, -0.4362446963787079, 0.5968593955039978, 0.25790032744407654, -0.2640152871608734, 0.41883721947669983]"
349,"[-0.7933245897293091, -0.43943294882774353, 0.13505539298057556, -0.11478157341480255, 0.6338812708854675, 0.2690867781639099, 0.6146719455718994, -0.7504618763923645, -0.640468180179596, 0.6755616068840027]"
359,"[-0.5637718439102173, -0.6432927846908569, 0.36439642310142517, -0.20305541157722473, 0.16985759139060974, -0.5505341291427612, -0.13457946479320526, -0.0614403560757637, -0.4722897410392761, -0.21276558935642242]"
369,"[-0.10358140617609024, -0.15520435571670532, -0.11289124935865402, 0.24910621345043182, 0.2164541631937027, -0.2106843888759613, 0.1003652960062027, 0.5325860977172852, -0.6113317608833313, 0.5301414728164673]"
379,"[0.08870597183704376, -0.2787948548793793, 0.4779832661151886, 0.004293864127248526, 1.140866994857788, -0.6644879579544067, -0.9294747114181519, -0.3775036931037903, -0.5000132918357849, 0.12489411234855652]"
389,"[0.08652249723672867, -0.6172153353691101, 0.4217543601989746, -1.0615442991256714, 0.47652819752693176, -0.17285725474357605, 0.49699389934539795, 0.3415255546569824, -0.5721956491470337, -0.2620413899421692]"
399,"[1.1091376543045044, 0.8258847594261169, 0.6109097003936768, -1.1382639408111572, 0.47465580701828003, -2.760632276535034, 0.08213169127702713, -0.08479151129722595, 0.0449923574924469, 1.3868447542190552]"
409,"[-0.006543644703924656, -0.6359796524047852, 0.34505942463874817, -0.3525165617465973, 0.4936479926109314, -0.6417152881622314, 0.001960133668035269, 0.1639569252729416, 0.13465093076229095, 0.3729856610298157]"
419,"[-0.24693989753723145, -0.21502017974853516, 0.5563192367553711, 0.5417748689651489, 0.5587111711502075, 0.25420111417770386, 0.5748887062072754, 0.5335528254508972, -0.5282314419746399, 0.48434457182884216]"
429,"[-0.19372011721134186, -0.39702749252319336, 0.9403616189956665, -0.35516855120658875, 0.6539877653121948, -0.761479914188385, -0.4587133228778839, 0.31714779138565063, -0.5145881772041321, -0.15744991600513458]"
439,"[-0.21220985054969788, 0.1587718427181244, 0.5787037014961243, -0.23314382135868073, 0.5514862537384033, -1.378082036972046, 0.8780167698860168, 0.10380982607603073, 0.13000987470149994, 0.838391900062561]"
449,"[-0.32324954867362976, -0.6905368566513062, -0.006968807894736528, 0.7236956357955933, 0.8049489259719849, 0.3093889355659485, 0.14587078988552094, -0.1017642393708229, -0.21046312153339386, 0.47408008575439453]"
459,"[0.0767505094408989, -0.5972421169281006, 0.1875188648700714, 0.9384177923202515, 0.12139712274074554, -1.0415452718734741, 0.32843348383903503, 0.38516470789909363, -0.34294959902763367, 0.023359578102827072]"
469,"[-0.34565502405166626, -0.782988965511322, -0.03496111184358597, 0.0442710742354393, 0.17513395845890045, -0.05570773407816887, 0.5077944993972778, 0.08942478895187378, 0.0762786716222763, 0.4103897213935852]"
479,"[0.14561527967453003, -0.7906200885772705, -0.05079089477658272, -0.6803874373435974, -0.18584229052066803, -0.5769391655921936, 0.16482587158679962, 0.4443587362766266, -0.21764299273490906, -0.15816046297550201]"
489,"[-0.7555845975875854, -0.6975882649421692, 0.45112746953964233, 0.049143631011247635, 0.3377610445022583, -0.15566416084766388, -0.2007841020822525, 0.44434109330177307, 0.05860487371683121, -0.02420160174369812]"
499,"[0.1327333152294159, -0.30181312561035156, 0.8572602868080139, -0.3467440903186798, -0.07046650350093842, -0.2665005922317505, 0.7712822556495667, 0.1511019915342331, -0.3180566132068634, 0.7177985906600952]"
509,"[-0.10873064398765564, -0.35987645387649536, 0.22920875251293182, -0.09791859984397888, 0.116720050573349, -0.5114718675613403, -0.07410106062889099, 0.24199093878269196, -0.44813498854637146, 0.36225372552871704]"
519,"[0.3604576289653778, -0.14487646520137787, 0.10743094980716705, -0.6961774230003357, 0.12526842951774597, -0.6287229657173157, -0.32369327545166016, 0.17579594254493713, -1.3004233837127686, 0.6104867458343506]"
529,"[0.40401020646095276, -0.35038039088249207, 1.0129112005233765, 1.307916522026062, 0.2876870334148407, -0.5482422709465027, -1.8471683263778687, 0.1964205950498581, -0.8492345213890076, 0.9995980858802795]"
539,"[-0.27474310994148254, 0.2519788146018982, -0.3187142312526703, -0.34359124302864075, 0.011333642527461052, -1.0335582494735718, -1.0610759258270264, -0.20908522605895996, -1.5063316822052002, 0.9958396553993225]"
549,"[0.3123357892036438, -0.09107023477554321, 0.7458793520927429, 1.036939263343811, -0.5509548783302307, 1.0752458572387695, 0.7589967846870422, -0.31469935178756714, -1.3542975187301636, 1.688970923423767]"
559,"[-0.1430664211511612, -0.7074235081672668, 0.20277754962444305, -0.02689226157963276, 0.4186968505382538, -0.21695059537887573, -0.20176537334918976, -0.06009639427065849, -0.3090290427207947, 0.3246551752090454]"
569,"[0.19811025261878967, -0.3722815215587616, -0.6474882960319519, -0.619347870349884, 0.8956879377365112, 0.6051275730133057, -0.07296566665172577, 0.1364476978778839, -1.542317509651184, -0.22364182770252228]"
579,"[-0.27192774415016174, -0.5416849851608276, 0.13207809627056122, -0.5161008238792419, -0.450281023979187, -0.7212774753570557, -0.69919753074646, 0.43139219284057617, -0.8291918635368347, 0.29236167669296265]"
589,"[-0.4225308299064636, -0.4085518419742584, 0.9292867183685303, 0.13566403090953827, 0.9847989678382874, 0.09929381310939789, -0.1460225135087967, -0.4115060269832611, -0.5915513634681702, 0.7706957459449768]"
599,"[-0.08420027047395706, -0.6383132934570312, -0.04987979680299759, -0.13770481944084167, 0.024820568040013313, 0.09983450919389725, 0.28328728675842285, 0.28526556491851807, -0.22922192513942719, 0.2233332395553589]"
609,"[0.056781381368637085, -0.15140452980995178, 0.6280003190040588, -0.013369226828217506, 0.15349967777729034, -0.5038869380950928, 0.2641063332557678, 0.48191314935684204, -0.6169354319572449, 0.23462611436843872]"
