user_id,user_embedding
335,"0.0,0.0,0.9667193,0.0,0.0,0.04040419,0.0,0.0"
336,"0.0,0.0,0.53787994,0.0,1.4788015,0.052171174,0.0,0.0"
337,"0.0,0.0,0.76419187,0.0,0.62255144,0.047364805,0.0,0.0"
338,"0.0,0.0,0.6197031,0.0,1.1183541,0.05032989,0.0,0.0"
339,"0.0,0.0,0.61143315,0.0,1.1795633,0.050454065,0.0,0.0"
340,"0.0,0.0,0.6540439,0.0,1.0172316,0.049539354,0.0,0.0"
341,"0.0,0.0,0.6968921,0.0,0.92111325,0.048429277,0.0,0.0"
342,"0.0,0.0,0.5592972,0.0,1.3699207,0.051579177,0.0,0.0"
343,"0.0,0.0,0.47397816,0.0,1.746537,0.053621657,0.0,0.0"
344,"0.0,0.0,0.5927376,0.0,1.2370675,0.050833557,0.0,0.0"
345,"0.0,0.0,0.670697,0.0,0.9450425,0.049213853,0.0,0.0"
346,"0.0,0.0,0.49625546,0.0,1.6446915,0.053208128,0.0,0.0"
347,"0.0,0.0,0.6772723,0.0,0.9637384,0.04898751,0.0,0.0"
348,"0.0,0.0,0.5846466,0.0,1.2781708,0.050978303,0.0,0.0"
349,"0.0,0.0,0.7779142,0.0,0.6175154,0.046873245,0.0,0.0"
350,"0.0,0.0,0.61199397,0.0,1.1524286,0.050510947,0.0,0.0"
351,"0.0,0.0,0.5708444,0.0,1.3208582,0.051446624,0.0,0.0"
352,"0.0,0.0,0.5485152,0.0,1.4170825,0.051994503,0.0,0.0"
353,"0.0,0.0,0.62491167,0.0,1.1095765,0.050212227,0.0,0.0"
354,"0.0,0.0,0.696976,0.0,0.8420966,0.048757844,0.0,0.0"
355,"0.0,0.0,0.58168536,0.0,1.2983902,0.051109232,0.0,0.0"
356,"0.0,0.0,0.58835405,0.0,1.2615728,0.051053878,0.0,0.0"
357,"0.0,0.0,0.79607785,0.0,0.5756675,0.046706017,0.0,0.0"
358,"0.0,0.0,0.7705335,0.0,0.65261424,0.047186457,0.0,0.0"
359,"0.0,0.0,0.7703681,0.0,0.6445724,0.047082435,0.0,0.0"
360,"0.0,0.0,0.691481,0.0,0.90194523,0.048523005,0.0,0.0"
361,"0.0,0.0,0.6714654,0.0,0.9541171,0.04916488,0.0,0.0"
362,"0.0,0.0,0.7165321,0.0,0.78277856,0.04831972,0.0,0.0"
363,"0.0,0.0,0.6347134,0.0,1.1125766,0.049734116,0.0,0.0"
364,"0.0,0.0,0.7979009,0.0,0.51865077,0.046785094,0.0,0.0"
365,"0.0,0.0,0.5946543,0.0,1.2228916,0.05097207,0.0,0.0"
366,"0.0,0.0,0.5815043,0.0,1.2745761,0.05129188,0.0,0.0"
367,"0.0,0.0,0.67346525,0.0,0.96308976,0.048982263,0.0,0.0"
368,"0.0,0.0,0.5792671,0.0,1.2875955,0.05112375,0.0,0.0"
369,"0.0,0.0,0.636984,0.0,1.029354,0.050178897,0.0,0.0"
370,"0.0,0.0,0.7282298,0.0,0.8103354,0.047812473,0.0,0.0"
371,"0.0,0.0,0.67411506,0.0,0.9541192,0.048955698,0.0,0.0"
372,"0.0,0.0,0.47892982,0.0,1.7129605,0.05369912,0.0,0.0"
373,"0.0,0.0,0.7548203,0.0,0.64670694,0.047626223,0.0,0.0"
374,"0.0,0.0,0.6386331,0.0,1.0712993,0.04985353,0.0,0.0"
375,"0.0,0.0,0.66662836,0.0,0.9202931,0.04936323,0.0,0.0"
376,"0.0,0.0,0.5832237,0.0,1.2464954,0.05134006,0.0,0.0"
377,"0.0,0.0,0.7857009,0.0,0.5922308,0.046831317,0.0,0.0"
378,"0.0,0.0,0.6830309,0.0,0.95078224,0.048811805,0.0,0.0"
379,"0.0,0.0,0.5839714,0.0,1.2486262,0.05124211,0.0,0.0"
380,"0.0,0.0,0.50163853,0.0,1.5904088,0.053278226,0.0,0.0"
381,"0.0,0.0,0.5917001,0.0,1.2543231,0.05087682,0.0,0.0"
382,"0.0,0.0,0.6558158,0.0,0.98198545,0.049606174,0.0,0.0"
383,"0.0,0.0,0.61772573,0.0,1.1285573,0.05039019,0.0,0.0"
384,"0.0,0.0,0.7515301,0.0,0.6669853,0.04761444,0.0,0.0"
385,"0.0,0.0,0.5127701,0.0,1.556658,0.05283236,0.0,0.0"
386,"0.0,0.0,0.7077257,0.0,0.8386493,0.04836612,0.0,0.0"
387,"0.0,0.0,0.6422288,0.0,1.0575445,0.04992373,0.0,0.0"
388,"0.0,0.0,0.5608155,0.0,1.3789144,0.051468395,0.0,0.0"
389,"0.0,0.0,0.7523292,0.0,0.68097097,0.047398496,0.0,0.0"
390,"0.0,0.0,0.5084417,0.0,1.5729713,0.053115495,0.0,0.0"
391,"0.0,0.0,0.59135735,0.0,1.2437079,0.050992522,0.0,0.0"
392,"0.0,0.0,0.6152915,0.0,1.1480172,0.050582632,0.0,0.0"
393,"0.0,0.0,0.75855315,0.0,0.69889885,0.0472213,0.0,0.0"
394,"0.0,0.0,0.8106748,0.0,0.52069944,0.046421885,0.0,0.0"
395,"0.0,0.0,0.6508008,0.0,1.0399201,0.049589783,0.0,0.0"
396,"0.0,0.0,0.7700833,0.0,0.59564745,0.047371194,0.0,0.0"
397,"0.0,0.0,0.78815085,0.0,0.59066385,0.04687942,0.0,0.0"
398,"0.0,0.0,0.6304482,0.0,1.1008372,0.050065577,0.0,0.0"
399,"0.0,0.0,0.5282129,0.0,1.4961512,0.052511383,0.0,0.0"
400,"0.0,0.0,0.6581289,0.0,1.0317795,0.049300417,0.0,0.0"
401,"0.0,0.0,0.5566251,0.0,1.4053231,0.0517456,0.0,0.0"
402,"0.0,0.0,0.62044764,0.0,1.1010273,0.050417386,0.0,0.0"
403,"0.0,0.0,0.48195475,0.0,1.6976202,0.0536235,0.0,0.0"
404,"0.0,0.0,0.56183535,0.0,1.3599546,0.051730547,0.0,0.0"
405,"0.0,0.0,0.59601766,0.0,1.2211976,0.050952557,0.0,0.0"
406,"0.0,0.0,0.7088385,0.0,0.7966654,0.04842249,0.0,0.0"
407,"0.0,0.0,0.7575616,0.0,0.7193429,0.047136154,0.0,0.0"
408,"0.0,0.0,0.5187582,0.0,1.531981,0.05275862,0.0,0.0"
409,"0.0,0.0,0.49413234,0.0,1.6561522,0.053224076,0.0,0.0"
410,"0.0,0.0,0.57953453,0.0,1.263829,0.05145248,0.0,0.0"
411,"0.0,0.0,0.76223433,0.0,0.6695621,0.047285937,0.0,0.0"
412,"0.0,0.0,0.32712415,0.0,2.3447843,0.057639644,0.0,0.0"
413,"0.0,0.0,0.47286776,0.0,1.7249393,0.053932313,0.0,0.0"
414,"0.0,0.0,0.84479225,0.0,0.37389255,0.045786746,0.0,0.0"
415,"0.0,0.0,0.53174734,0.0,1.5037227,0.05224647,0.0,0.0"
416,"0.0,0.0,0.49436247,0.0,1.664278,0.053234972,0.0,0.0"
417,"0.0,0.0,0.59493756,0.0,1.2274966,0.050885215,0.0,0.0"
418,"0.0,0.0,0.6963919,0.0,0.88026816,0.048605863,0.0,0.0"
419,"0.0,0.0,0.60688025,0.0,1.1905316,0.050509226,0.0,0.0"
420,"0.0,0.0,0.63518274,0.0,1.0347586,0.050127286,0.0,0.0"
421,"0.0,0.0,0.57684886,0.0,1.3301241,0.051185355,0.0,0.0"
422,"0.0,0.0,0.7042686,0.0,0.92995244,0.04822727,0.0,0.0"
423,"0.0,0.0,0.64528704,0.0,1.0390918,0.049723253,0.0,0.0"
424,"0.0,0.0,0.56444836,0.0,1.3625357,0.051536463,0.0,0.0"
425,"0.0,0.0,0.617086,0.0,1.117133,0.050404843,0.0,0.0"
426,"0.0,0.0,0.51131153,0.0,1.5783563,0.052938335,0.0,0.0"
427,"0.0,0.0,0.6005343,0.0,1.193161,0.05085831,0.0,0.0"
428,"0.0,0.0,0.7514607,0.0,0.6936078,0.047357365,0.0,0.0"
429,"0.0,0.0,0.6659135,0.0,0.9945669,0.049162086,0.0,0.0"
430,"0.0,0.0,0.5817392,0.0,1.3100226,0.05103687,0.0,0.0"
431,"0.0,0.0,0.6088806,0.0,1.1927621,0.05046012,0.0,0.0"
432,"0.0,0.0,0.6011744,0.0,1.220075,0.050574183,0.0,0.0"
433,"0.0,0.0,0.7913006,0.0,0.58638877,0.04682373,0.0,0.0"
434,"0.0,0.0,0.5980038,0.0,1.2433367,0.050647896,0.0,0.0"
435,"0.0,0.0,0.51377285,0.0,1.5633473,0.05278012,0.0,0.0"
436,"0.0,0.0,0.48740727,0.0,1.6729014,0.053402957,0.0,0.0"
437,"0.0,0.0,0.5619573,0.0,1.3769674,0.05152871,0.0,0.0"
438,"0.0,0.0,0.60503834,0.0,1.1794839,0.050722152,0.0,0.0"
439,"0.0,0.0,0.4889387,0.0,1.6750176,0.053322833,0.0,0.0"
440,"0.0,0.0,0.7694262,0.0,0.6531904,0.047105074,0.0,0.0"
441,"0.0,0.0,0.6221076,0.0,1.0874202,0.05041212,0.0,0.0"
442,"0.0,0.0,0.5828074,0.0,1.2474685,0.0513764,0.0,0.0"
443,"0.0,0.0,0.6527623,0.0,1.0160778,0.04962985,0.0,0.0"
444,"0.0,0.0,0.7518399,0.0,0.7723195,0.04709525,0.0,0.0"
445,"0.0,0.0,0.7642711,0.0,0.67665255,0.047033843,0.0,0.0"
446,"0.0,0.0,0.50036085,0.0,1.6435256,0.05301481,0.0,0.0"
447,"0.0,0.0,0.54877675,0.0,1.4248058,0.052055262,0.0,0.0"
448,"0.0,0.0,0.55416876,0.0,1.3923144,0.051683605,0.0,0.0"
449,"0.0,0.0,0.64548314,0.0,1.0199118,0.049805626,0.0,0.0"
450,"0.0,0.0,0.719979,0.0,0.7943634,0.048045084,0.0,0.0"
451,"0.0,0.0,0.58315825,0.0,1.2997801,0.051007584,0.0,0.0"
452,"0.0,0.0,0.36616892,0.0,2.2202697,0.0561883,0.0,0.0"
453,"0.0,0.0,0.6130479,0.0,1.1481452,0.050428543,0.0,0.0"
454,"0.0,0.0,0.81983674,0.0,0.41703856,0.046456765,0.0,0.0"
455,"0.0,0.0,0.70727617,0.0,0.81761545,0.048455168,0.0,0.0"
456,"0.0,0.0,0.76086813,0.0,0.6842046,0.04719751,0.0,0.0"
457,"0.0,0.0,0.6526138,0.0,1.0151329,0.049745508,0.0,0.0"
458,"0.0,0.0,0.689385,0.0,0.9338139,0.048553906,0.0,0.0"
459,"0.0,0.0,0.7043193,0.0,0.8596616,0.04833274,0.0,0.0"
460,"0.0,0.0,0.6074171,0.0,1.1813278,0.050502684,0.0,0.0"
461,"0.0,0.0,0.766158,0.0,0.6782304,0.047117174,0.0,0.0"
462,"0.0,0.0,0.5674993,0.0,1.3557289,0.051299088,0.0,0.0"
463,"0.0,0.0,0.8003278,0.0,0.52401495,0.046680562,0.0,0.0"
464,"0.0,0.0,0.80400395,0.0,0.52567655,0.046596654,0.0,0.0"
465,"0.0,0.0,0.7805413,0.0,0.5574504,0.047214553,0.0,0.0"
466,"0.0,0.0,0.4834122,0.0,1.6932871,0.053572223,0.0,0.0"
467,"0.0,0.0,0.6572963,0.0,1.030143,0.049330246,0.0,0.0"
468,"0.0,0.0,0.64101887,0.0,1.0770571,0.049729872,0.0,0.0"
469,"0.0,0.0,0.5877763,0.0,1.2490219,0.051140558,0.0,0.0"
470,"0.0,0.0,0.5900818,0.0,1.2585577,0.05093263,0.0,0.0"
471,"0.0,0.0,0.77301776,0.0,0.6262653,0.04712952,0.0,0.0"
472,"0.0,0.0,0.7468042,0.0,0.7265887,0.047469586,0.0,0.0"
473,"0.0,0.0,0.60057473,0.0,1.2019558,0.05065173,0.0,0.0"
474,"0.0,0.0,0.60493624,0.0,1.1840045,0.05054076,0.0,0.0"
475,"0.0,0.0,0.520622,0.0,1.5084457,0.05287421,0.0,0.0"
476,"0.0,0.0,0.48067522,0.0,1.7206097,0.05351208,0.0,0.0"
477,"0.0,0.0,0.71692145,0.0,0.8186406,0.048058737,0.0,0.0"
478,"0.0,0.0,0.8370263,0.0,0.44213188,0.045736175,0.0,0.0"
479,"0.0,0.0,0.68597823,0.0,0.89310694,0.048854765,0.0,0.0"
480,"0.0,0.0,0.62395257,0.0,1.1013261,0.050271757,0.0,0.0"
481,"0.0,0.0,0.74741197,0.0,0.7368736,0.04737365,0.0,0.0"
482,"0.0,0.0,0.71039504,0.0,0.821713,0.048370928,0.0,0.0"
483,"0.0,0.0,0.71482,0.0,0.8256767,0.04812234,0.0,0.0"
484,"0.0,0.0,0.57799,0.0,1.3091276,0.051233497,0.0,0.0"
485,"0.0,0.0,0.6819392,0.0,0.97338015,0.048687287,0.0,0.0"
486,"0.0,0.0,0.5816731,0.0,1.3125753,0.05105557,0.0,0.0"
487,"0.0,0.0,0.71515894,0.0,0.8395962,0.047987994,0.0,0.0"
488,"0.0,0.0,0.732729,0.0,0.74027646,0.047797732,0.0,0.0"
489,"0.0,0.0,0.6113224,0.0,1.1563642,0.05046154,0.0,0.0"
490,"0.0,0.0,0.6520866,0.0,1.0299457,0.049549397,0.0,0.0"
491,"0.0,0.0,0.7506194,0.0,0.69562745,0.047442183,0.0,0.0"
492,"0.0,0.0,0.62333566,0.0,1.0982915,0.050412998,0.0,0.0"
493,"0.0,0.0,0.552978,0.0,1.4133735,0.051809654,0.0,0.0"
494,"0.0,0.0,0.40085068,0.0,2.061394,0.05540272,0.0,0.0"
495,"0.0,0.0,0.6198318,0.0,1.155801,0.050251063,0.0,0.0"
496,"0.0,0.0,0.42637175,0.0,1.9330456,0.05481378,0.0,0.0"
497,"0.0,0.0,0.640925,0.0,1.0717009,0.049835335,0.0,0.0"
498,"0.0,0.0,0.71855164,0.0,0.82409126,0.0479807,0.0,0.0"
499,"0.0,0.0,0.4746164,0.0,1.7104058,0.053945675,0.0,0.0"
500,"0.0,0.0,0.8594645,0.0,0.3055914,0.04521485,0.0,0.0"
501,"0.0,0.0,0.6141457,0.0,1.1090295,0.05058886,0.0,0.0"
502,"0.0,0.0,0.6332376,0.0,1.0678029,0.050011743,0.0,0.0"
503,"0.0,0.0,0.6081112,0.0,1.159966,0.05053157,0.0,0.0"
504,"0.0,0.0,0.4772619,0.0,1.6915269,0.053860392,0.0,0.0"
505,"0.0,0.0,0.55824536,0.0,1.3926136,0.05158557,0.0,0.0"
506,"0.0,0.0,0.5732142,0.0,1.3192347,0.05135789,0.0,0.0"
507,"0.0,0.0,0.6946888,0.0,0.8778109,0.048532404,0.0,0.0"
508,"0.0,0.0,0.69707507,0.0,0.8544017,0.048606493,0.0,0.0"
509,"0.0,0.0,0.6701327,0.0,0.9128033,0.04935805,0.0,0.0"
510,"0.0,0.0,0.5913446,0.0,1.2402418,0.050911058,0.0,0.0"
511,"0.0,0.0,0.7111236,0.0,0.84649825,0.04827067,0.0,0.0"
512,"0.0,0.0,0.6397778,0.0,1.0635397,0.049858917,0.0,0.0"
513,"0.0,0.0,0.73426014,0.0,0.7649314,0.04782694,0.0,0.0"
514,"0.0,0.0,0.54145926,0.0,1.4180295,0.05229719,0.0,0.0"
515,"0.0,0.0,0.6794982,0.0,0.8936597,0.04909471,0.0,0.0"
516,"0.0,0.0,0.82684165,0.0,0.50511235,0.04607041,0.0,0.0"
517,"0.0,0.0,0.54638076,0.0,1.4294362,0.051888686,0.0,0.0"
518,"0.0,0.0,0.36271363,0.0,2.2057562,0.05648071,0.0,0.0"
519,"0.0,0.0,0.68231547,0.0,0.9290862,0.048889805,0.0,0.0"
520,"0.0,0.0,0.46508944,0.0,1.757082,0.054057058,0.0,0.0"
521,"0.0,0.0,0.6237904,0.0,1.1639513,0.050122514,0.0,0.0"
522,"0.0,0.0,0.5454903,0.0,1.4243696,0.052080527,0.0,0.0"
523,"0.0,0.0,0.5684676,0.0,1.3514762,0.05149488,0.0,0.0"
524,"0.0,0.0,0.49844676,0.0,1.6462619,0.05299935,0.0,0.0"
525,"0.0,0.0,0.6656266,0.0,0.96195626,0.049301352,0.0,0.0"
526,"0.0,0.0,0.76200724,0.0,0.7130513,0.047079593,0.0,0.0"
527,"0.0,0.0,0.7047695,0.0,0.8032052,0.04845423,0.0,0.0"
528,"0.0,0.0,0.72391367,0.0,0.8305047,0.047783893,0.0,0.0"
529,"0.0,0.0,0.6103624,0.0,1.1502442,0.050476324,0.0,0.0"
530,"0.0,0.0,0.67253315,0.0,0.90497637,0.049351405,0.0,0.0"
531,"0.0,0.0,0.7405391,0.0,0.76659036,0.047689337,0.0,0.0"
532,"0.0,0.0,0.5881481,0.0,1.2445445,0.05105169,0.0,0.0"
533,"0.0,0.0,0.6257286,0.0,1.0825117,0.050348237,0.0,0.0"
534,"0.0,0.0,0.6704682,0.0,0.92318,0.049355723,0.0,0.0"
535,"0.0,0.0,0.65358853,0.0,1.0048226,0.049660623,0.0,0.0"
536,"0.0,0.0,0.5886572,0.0,1.2278354,0.05116971,0.0,0.0"
537,"0.0,0.0,0.72194254,0.0,0.81715226,0.047931645,0.0,0.0"
538,"0.0,0.0,0.59837496,0.0,1.2566383,0.050617613,0.0,0.0"
539,"0.0,0.0,0.7466098,0.0,0.6710149,0.04770933,0.0,0.0"
540,"0.0,0.0,0.6666019,0.0,0.9525836,0.049395233,0.0,0.0"
541,"0.0,0.0,0.8050505,0.0,0.52771926,0.04651852,0.0,0.0"
542,"0.0,0.0,0.71379006,0.0,0.8220945,0.04825905,0.0,0.0"
543,"0.0,0.0,0.30053997,0.0,2.4662297,0.05817031,0.0,0.0"
544,"0.0,0.0,0.5447416,0.0,1.429091,0.052114457,0.0,0.0"
545,"0.0,0.0,0.6333157,0.0,1.095146,0.049992513,0.0,0.0"
546,"0.0,0.0,0.67592347,0.0,0.94566554,0.049023986,0.0,0.0"
547,"0.0,0.0,0.69156075,0.0,0.8884616,0.048806846,0.0,0.0"
548,"0.0,0.0,0.8603811,0.0,0.33895925,0.04541286,0.0,0.0"
549,"0.0,0.0,0.46639735,0.0,1.7527997,0.05397194,0.0,0.0"
550,"0.0,0.0,0.60047597,0.0,1.1837194,0.050896104,0.0,0.0"
551,"0.0,0.0,0.66549325,0.0,0.9528636,0.049453013,0.0,0.0"
552,"0.0,0.0,0.5423015,0.0,1.4559586,0.05213525,0.0,0.0"
553,"0.0,0.0,0.562788,0.0,1.3317728,0.051820986,0.0,0.0"
554,"0.0,0.0,0.7237718,0.0,0.7602273,0.048151586,0.0,0.0"
555,"0.0,0.0,0.658349,0.0,0.9917636,0.04947064,0.0,0.0"
556,"0.0,0.0,0.60729694,0.0,1.1609126,0.050675496,0.0,0.0"
557,"0.0,0.0,0.7572487,0.0,0.7013165,0.04716673,0.0,0.0"
558,"0.0,0.0,0.6304576,0.0,1.068011,0.05010902,0.0,0.0"
559,"0.0,0.0,0.6378487,0.0,1.0521635,0.0499686,0.0,0.0"
560,"0.0,0.0,0.49345607,0.0,1.6489804,0.053353958,0.0,0.0"
561,"0.0,0.0,0.7066058,0.0,0.8650279,0.04836065,0.0,0.0"
562,"0.0,0.0,0.727825,0.0,0.75544393,0.047862746,0.0,0.0"
563,"0.0,0.0,0.8514938,0.0,0.32299468,0.045470215,0.0,0.0"
564,"0.0,0.0,0.5795687,0.0,1.279464,0.051390354,0.0,0.0"
565,"0.0,0.0,0.66292256,0.0,0.98335576,0.0493509,0.0,0.0"
566,"0.0,0.0,1.0531416,0.0,0.0,0.03727883,0.0,0.0"
567,"0.0,0.0,0.47549933,0.0,1.7065334,0.05375218,0.0,0.0"
568,"0.0,0.0,0.6279323,0.0,1.1495538,0.050068356,0.0,0.0"
569,"0.0,0.0,0.4456567,0.0,1.8580244,0.054448634,0.0,0.0"
570,"0.0,0.0,0.6592712,0.0,0.9601399,0.049630065,0.0,0.0"
571,"0.0,0.0,0.5082115,0.0,1.6039214,0.05291658,0.0,0.0"
572,"0.0,0.0,0.6883393,0.0,0.9059869,0.04883281,0.0,0.0"
573,"0.0,0.0,0.69145626,0.0,0.8669551,0.048825353,0.0,0.0"
574,"0.0,0.0,0.59334916,0.0,1.1934538,0.05123897,0.0,0.0"
575,"0.0,0.0,0.4937578,0.0,1.643965,0.05336597,0.0,0.0"
576,"0.0,0.0,0.6854881,0.0,0.91945034,0.048742265,0.0,0.0"
577,"0.0,0.0,0.4628535,0.0,1.7907584,0.053887025,0.0,0.0"
578,"0.0,0.0,0.7407403,0.0,0.75915694,0.047585998,0.0,0.0"
579,"0.0,0.0,0.52353966,0.0,1.5178993,0.052500363,0.0,0.0"
580,"0.0,0.0,0.7723326,0.0,0.6504365,0.046992276,0.0,0.0"
581,"0.0,0.0,0.5432395,0.0,1.4551611,0.0520541,0.0,0.0"
582,"0.0,0.0,0.55679035,0.0,1.3856237,0.051894177,0.0,0.0"
583,"0.0,0.0,0.71588165,0.0,0.81571597,0.048120983,0.0,0.0"
584,"0.0,0.0,0.69333816,0.0,0.8923398,0.048610844,0.0,0.0"
585,"0.0,0.0,0.5691509,0.0,1.3197273,0.05166738,0.0,0.0"
586,"0.0,0.0,0.6333424,0.0,1.0799849,0.050126106,0.0,0.0"
587,"0.0,0.0,0.8413729,0.0,0.35015005,0.045891464,0.0,0.0"
588,"0.0,0.0,0.5683425,0.0,1.3221983,0.051592734,0.0,0.0"
589,"0.0,0.0,0.73333627,0.0,0.72536254,0.04784394,0.0,0.0"
590,"0.0,0.0,0.58648103,0.0,1.2601984,0.051094986,0.0,0.0"
591,"0.0,0.0,0.65126276,0.0,1.0190597,0.049524747,0.0,0.0"
592,"0.0,0.0,0.51609725,0.0,1.575762,0.052610513,0.0,0.0"
593,"0.0,0.0,0.8053919,0.0,0.51393265,0.04661931,0.0,0.0"
594,"0.0,0.0,0.5066197,0.0,1.6222701,0.052757446,0.0,0.0"
595,"0.0,0.0,0.6314531,0.0,1.0655749,0.05006904,0.0,0.0"
596,"0.0,0.0,0.84997,0.0,0.31787962,0.04537343,0.0,0.0"
597,"0.0,0.0,0.4901592,0.0,1.6601057,0.05337873,0.0,0.0"
598,"0.0,0.0,0.69662386,0.0,0.8778867,0.04863348,0.0,0.0"
599,"0.0,0.0,0.80131197,0.0,0.54358906,0.0467014,0.0,0.0"
600,"0.0,0.0,0.70151234,0.0,0.88121086,0.048374046,0.0,0.0"
601,"0.0,0.0,0.7799134,0.0,0.60284245,0.04711852,0.0,0.0"
602,"0.0,0.0,0.41323188,0.0,2.0153406,0.055063117,0.0,0.0"
603,"0.0,0.0,0.6516058,0.0,1.0068259,0.049600493,0.0,0.0"
604,"0.0,0.0,0.7574084,0.0,0.7322313,0.04717977,0.0,0.0"
605,"0.0,0.0,0.4996,0.0,1.6300402,0.05313548,0.0,0.0"
606,"0.0,0.0,0.6844323,0.0,0.92904913,0.04892135,0.0,0.0"
607,"0.0,0.0,0.6331805,0.0,1.0809765,0.050056614,0.0,0.0"
608,"0.0,0.0,0.6771902,0.0,0.93366027,0.049089536,0.0,0.0"
609,"0.0,0.0,0.5332586,0.0,1.4746623,0.052346453,0.0,0.0"
610,"0.0,0.0,0.6868849,0.0,0.8726999,0.04884823,0.0,0.0"
611,"0.0,0.0,0.60370076,0.0,1.1912944,0.050713856,0.0,0.0"
612,"0.0,0.0,0.57897127,0.0,1.3097705,0.051072437,0.0,0.0"
613,"0.0,0.0,0.8052745,0.0,0.48076397,0.046596278,0.0,0.0"
614,"0.0,0.0,0.60006005,0.0,1.1834879,0.050887946,0.0,0.0"
615,"0.0,0.0,0.66370213,0.0,1.018969,0.049252048,0.0,0.0"
616,"0.0,0.0,0.6993972,0.0,0.86266565,0.048678506,0.0,0.0"
617,"0.0,0.0,0.63912255,0.0,1.0564451,0.049926028,0.0,0.0"
618,"0.0,0.0,0.71040064,0.0,0.8292981,0.048340164,0.0,0.0"
619,"0.0,0.0,0.7482423,0.0,0.6972993,0.047469813,0.0,0.0"
620,"0.0,0.0,0.7038739,0.0,0.87959224,0.04845099,0.0,0.0"
621,"0.0,0.0,0.57999843,0.0,1.2903663,0.051266156,0.0,0.0"
622,"0.0,0.0,0.672421,0.0,0.9523783,0.049160752,0.0,0.0"
623,"0.0,0.0,0.5063404,0.0,1.604949,0.052863803,0.0,0.0"
624,"0.0,0.0,0.62354237,0.0,1.0729907,0.05036571,0.0,0.0"
625,"0.0,0.0,0.7539687,0.0,0.6894667,0.047337588,0.0,0.0"
626,"0.0,0.0,0.5979383,0.0,1.2115798,0.0508029,0.0,0.0"
627,"0.0,0.0,0.6990502,0.0,0.85598266,0.048569918,0.0,0.0"
628,"0.0,0.0,0.665423,0.0,0.9972159,0.049277376,0.0,0.0"
629,"0.0,0.0,0.547739,0.0,1.4400092,0.05178284,0.0,0.0"
630,"0.0,0.0,0.5408371,0.0,1.4609816,0.05214022,0.0,0.0"
631,"0.0,0.0,0.568135,0.0,1.3542984,0.05131117,0.0,0.0"
632,"0.0,0.0,0.7705859,0.0,0.6800854,0.04697549,0.0,0.0"
633,"0.0,0.0,0.77938914,0.0,0.6175865,0.046897683,0.0,0.0"
634,"0.0,0.0,0.6649903,0.0,0.99140716,0.049293842,0.0,0.0"
635,"0.0,0.0,0.47718582,0.0,1.7633781,0.053491455,0.0,0.0"
636,"0.0,0.0,0.56685233,0.0,1.3338459,0.051631007,0.0,0.0"
637,"0.0,0.0,0.6101577,0.0,1.1534957,0.050553728,0.0,0.0"
638,"0.0,0.0,0.49836385,0.0,1.619045,0.05319261,0.0,0.0"
639,"0.0,0.0,0.5506554,0.0,1.4360802,0.051812667,0.0,0.0"
640,"0.0,0.0,0.6323228,0.0,1.0873207,0.050141264,0.0,0.0"
641,"0.0,0.0,0.6782099,0.0,0.9546385,0.049014013,0.0,0.0"
642,"0.0,0.0,0.64345133,0.0,1.0184057,0.04991047,0.0,0.0"
643,"0.0,0.0,0.79771,0.0,0.5032412,0.046878234,0.0,0.0"
644,"0.0,0.0,0.68452156,0.0,0.88207924,0.04899283,0.0,0.0"
645,"0.0,0.0,0.67704254,0.0,0.91103876,0.049114693,0.0,0.0"
646,"0.0,0.0,0.57280433,0.0,1.3207092,0.05150737,0.0,0.0"
647,"0.0,0.0,0.6702106,0.0,0.9525502,0.049229108,0.0,0.0"
648,"0.0,0.0,0.57172006,0.0,1.312537,0.051476974,0.0,0.0"
649,"0.0,0.0,0.7258111,0.0,0.7509224,0.048018645,0.0,0.0"
650,"0.0,0.0,0.6378418,0.0,1.0708756,0.04986614,0.0,0.0"
651,"0.0,0.0,0.58678854,0.0,1.2567545,0.050963383,0.0,0.0"
652,"0.0,0.0,0.76128745,0.0,0.6497162,0.047366407,0.0,0.0"
653,"0.0,0.0,0.62316906,0.0,1.1646099,0.05019609,0.0,0.0"
654,"0.0,0.0,0.7362269,0.0,0.7758471,0.04757136,0.0,0.0"
655,"0.0,0.0,0.86807466,0.0,0.26524168,0.044536922,0.0,0.0"
656,"0.0,0.0,0.6384339,0.0,1.1024139,0.049818475,0.0,0.0"
657,"0.0,0.0,0.6014559,0.0,1.2117938,0.0506371,0.0,0.0"
658,"0.0,0.0,0.7561761,0.0,0.69443196,0.047322623,0.0,0.0"
659,"0.0,0.0,0.6099634,0.0,1.1710654,0.050530836,0.0,0.0"
660,"0.0,0.0,0.7692044,0.0,0.6725588,0.04712629,0.0,0.0"
661,"0.0,0.0,0.4069977,0.0,2.0068936,0.05548037,0.0,0.0"
662,"0.0,0.0,0.73951757,0.0,0.7353985,0.047563918,0.0,0.0"
663,"0.0,0.0,0.5313771,0.0,1.4886203,0.052375175,0.0,0.0"
664,"0.0,0.0,0.70255363,0.0,0.86142135,0.04854818,0.0,0.0"
665,"0.0,0.0,0.7424051,0.0,0.7061494,0.047754798,0.0,0.0"
666,"0.0,0.0,0.70399,0.0,0.88016075,0.04838016,0.0,0.0"
667,"0.0,0.0,0.8133796,0.0,0.4727942,0.04636312,0.0,0.0"
668,"0.0,0.0,0.61490357,0.0,1.1508064,0.050509486,0.0,0.0"
