movie_id,movie_embedding
358,"0.0,0.0,0.2060549,0.0,0.8059853,0.0,0.0,0.0"
359,"0.0,0.0,0.23823848,0.0,0.8359143,0.0,0.0,0.0"
360,"0.0,0.0,0.06406525,0.0,0.67647463,0.0,0.0,0.0"
361,"0.0,0.0,0.19272262,0.0,0.7927594,0.0,0.0,0.0"
362,"0.0,0.0,0.17630747,0.0,0.7852521,0.0,0.0,0.0"
363,"0.0,0.0,0.7749221,0.0,1.3218825,0.0,0.0,0.0"
364,"0.0,0.0,0.77137005,0.0,1.2904645,0.0,0.0,0.0"
365,"0.0,0.0,0.3211657,0.0,0.91779244,0.0,0.0,0.0"
366,"0.0,0.0,0.059179433,0.0,0.68318427,0.0,0.0,0.0"
367,"0.0,0.0,0.31591016,0.0,0.91755426,0.0,0.0,0.0"
368,"0.0,0.0,0.4221396,0.0,1.0020865,0.0,0.0,0.0"
369,"0.0,0.0,0.43731096,0.0,1.025797,0.0,0.0,0.0"
370,"0.0,0.0,0.006085871,0.0,0.6202559,0.0,0.0,0.0"
371,"0.0,0.0,0.05657336,0.0,0.65037894,0.0,0.0,0.0"
372,"0.0,0.0,0.020888986,0.0,0.62377805,0.0,0.0,0.0"
373,"0.0,0.0,0.58550346,0.0,1.1391772,0.0,0.0,0.0"
374,"0.0,0.0,0.0,0.0,0.038768172,0.0,0.0,0.0"
375,"0.0,0.0,0.39251384,0.0,0.9903436,0.0,0.0,0.0"
376,"0.0,0.0,0.24100477,0.0,0.85167956,0.0,0.0,0.0"
377,"0.0,0.0,0.3789168,0.0,0.9632796,0.0,0.0,0.0"
378,"0.0,0.0,0.03403516,0.0,0.6458987,0.0,0.0,0.0"
379,"0.0,0.0,0.0,0.0,0.6046481,0.0,0.0,0.0"
380,"0.0,0.0,0.6307557,0.0,1.1734009,0.0,0.0,0.0"
381,"0.0,0.0,0.3962979,0.0,0.993733,0.0,0.0,0.0"
382,"0.0,0.0,0.11620839,0.0,0.7122602,0.0,0.0,0.0"
383,"0.0,0.0,0.5053816,0.0,1.0864501,0.0,0.0,0.0"
384,"0.0,0.0,0.16912544,0.0,0.7886406,0.0,0.0,0.0"
385,"0.0,0.0,0.21976793,0.0,0.8169763,0.0,0.0,0.0"
386,"0.0,0.0,0.2767572,0.0,0.8763908,0.0,0.0,0.0"
387,"0.0,0.0,0.0,0.0,0.45117098,0.0,0.0,0.0"
388,"0.0,0.0,0.30119893,0.0,0.90362203,0.0,0.0,0.0"
389,"0.0,0.0,0.5022281,0.0,1.0796976,0.0,0.0,0.0"
390,"0.0,0.0,0.5416409,0.0,1.1117021,0.0,0.0,0.0"
391,"0.0,0.0,0.088611126,0.0,0.68442774,0.0,0.0,0.0"
392,"0.0,0.0,0.0,0.0,0.5785001,0.0,0.0,0.0"
393,"0.0,0.0,0.0,0.0,0.14046514,0.0,0.0,0.0"
394,"0.0,0.0,0.04109046,0.0,0.65490645,0.0,0.0,0.0"
395,"0.0,0.0,0.28915665,0.0,0.89249456,0.0,0.0,0.0"
396,"0.0,0.0,0.26616117,0.0,0.8665663,0.0,0.0,0.0"
397,"0.0,0.0,0.0,0.0,0.3875999,0.0,0.0,0.0"
398,"0.0,0.0,0.44876015,0.0,1.026178,0.0,0.0,0.0"
399,"0.0,0.0,0.23181811,0.0,0.83272636,0.0,0.0,0.0"
400,"0.0,0.0,0.26207256,0.0,0.860137,0.0,0.0,0.0"
401,"0.0,0.0,0.14879245,0.0,0.76752794,0.0,0.0,0.0"
402,"0.0,0.0,0.1449133,0.0,0.7572092,0.0,0.0,0.0"
403,"0.0,0.0,0.23118418,0.0,0.8283768,0.0,0.0,0.0"
404,"0.0,0.0,0.413938,0.0,0.9907857,0.0,0.0,0.0"
405,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
406,"0.0,0.0,0.30699724,0.0,0.90754426,0.0,0.0,0.0"
407,"0.0,0.0,0.025018318,0.0,0.6302071,0.0,0.0,0.0"
408,"0.0,0.0,0.11017497,0.0,0.7044325,0.0,0.0,0.0"
409,"0.0,0.0,0.39469585,0.0,0.9911326,0.0,0.0,0.0"
410,"0.0,0.0,0.05350419,0.0,0.66341317,0.0,0.0,0.0"
411,"0.0,0.0,0.2003695,0.0,0.8160976,0.0,0.0,0.0"
412,"0.0,0.0,0.4097831,0.0,1.0050805,0.0,0.0,0.0"
413,"0.0,0.0,0.0,0.0,0.48863024,0.0,0.0,0.0"
414,"0.0,0.0,0.0,0.0,0.59242815,0.0,0.0,0.0"
415,"0.0,0.0,0.0,0.0,0.48822007,0.0,0.0,0.0"
416,"0.0,0.0,0.0,0.0,0.35694268,0.0,0.0,0.0"
417,"0.0,0.0,0.42702547,0.0,1.005997,0.0,0.0,0.0"
418,"0.0,0.0,0.28191885,0.0,0.88194764,0.0,0.0,0.0"
419,"0.0,0.0,0.0,0.0,0.1371941,0.0,0.0,0.0"
420,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
421,"0.0,0.0,0.41291714,0.0,0.9956099,0.0,0.0,0.0"
422,"0.0,0.0,0.27905658,0.0,0.88763237,0.0,0.0,0.0"
423,"0.0,0.0,0.1788753,0.0,0.79966456,0.0,0.0,0.0"
424,"0.0,0.0,0.0,0.0,0.2712425,0.0,0.0,0.0"
425,"0.0,0.0,0.35390723,0.0,0.95455873,0.0,0.0,0.0"
426,"0.0,0.0,0.11051956,0.0,0.71774745,0.0,0.0,0.0"
427,"0.0,0.0,0.048601575,0.0,0.654552,0.0,0.0,0.0"
428,"0.0,0.0,0.6335078,0.0,1.1880527,0.0,0.0,0.0"
429,"0.0,0.0,0.0,0.0,0.51521957,0.0,0.0,0.0"
430,"0.0,0.0,0.0,0.0,0.55196434,0.0,0.0,0.0"
431,"0.0,0.0,0.438956,0.0,1.0288591,0.0,0.0,0.0"
432,"0.0,0.0,0.0,0.0,0.49248946,0.0,0.0,0.0"
433,"0.0,0.0,0.0,0.0,0.46049696,0.0,0.0,0.0"
434,"0.0,0.0,0.22359899,0.0,0.83570874,0.0,0.0,0.0"
435,"0.0,0.0,0.0,0.0,0.14376909,0.0,0.0,0.0"
436,"0.0,0.0,0.0,0.0,0.43274403,0.0,0.0,0.0"
437,"0.0,0.0,0.0,0.0,0.43574756,0.0,0.0,0.0"
438,"0.0,0.0,0.0057609137,0.0,0.61332357,0.0,0.0,0.0"
439,"0.0,0.0,0.34564734,0.0,0.9481075,0.0,0.0,0.0"
440,"0.0,0.0,0.53983504,0.0,1.0965091,0.0,0.0,0.0"
441,"0.0,0.0,0.5973312,0.0,1.1459057,0.0,0.0,0.0"
442,"0.0,0.0,0.026645629,0.0,0.6486484,0.0,0.0,0.0"
443,"0.0,0.0,0.27670985,0.0,0.85561997,0.0,0.0,0.0"
444,"0.0,0.0,0.0,0.0,0.017318487,0.0,0.0,0.0"
445,"0.0,0.0,0.0,0.0,0.15234536,0.0,0.0,0.0"
446,"0.0,0.0,0.81498575,0.0,1.3340003,0.0,0.0,0.0"
447,"0.0,0.0,0.0,0.0,0.419858,0.0,0.0,0.0"
448,"0.0,0.0,0.5992199,0.0,1.1590672,0.0,0.0,0.0"
449,"0.0,0.0,0.5176616,0.0,1.0788845,0.0,0.0,0.0"
450,"0.0,0.0,0.032392323,0.0,0.62936825,0.0,0.0,0.0"
451,"0.0,0.0,0.06373271,0.0,0.6595914,0.0,0.0,0.0"
452,"0.0,0.0,0.5392033,0.0,1.1104745,0.0,0.0,0.0"
453,"0.0,0.0,0.24360731,0.0,0.85582197,0.0,0.0,0.0"
454,"0.0,0.0,0.16295625,0.0,0.7830237,0.0,0.0,0.0"
455,"0.0,0.0,0.0,0.0,0.27006614,0.0,0.0,0.0"
456,"0.0,0.0,0.34303868,0.0,0.9460194,0.0,0.0,0.0"
457,"0.0,0.0,0.86162406,0.0,1.3570229,0.0,0.0,0.0"
458,"0.0,0.0,0.42399818,0.0,1.0174625,0.0,0.0,0.0"
459,"0.0,0.0,0.09189606,0.0,0.71100074,0.0,0.0,0.0"
460,"0.0,0.0,0.0,0.0,0.262418,0.0,0.0,0.0"
461,"0.0,0.0,0.39458346,0.0,0.9915737,0.0,0.0,0.0"
462,"0.0,0.0,0.0,0.0,0.50979364,0.0,0.0,0.0"
463,"0.0,0.0,0.029319672,0.0,0.6250699,0.0,0.0,0.0"
464,"0.0,0.0,0.080074325,0.0,0.70328516,0.0,0.0,0.0"
465,"0.0,0.0,0.0,0.0,0.47769424,0.0,0.0,0.0"
466,"0.0,0.0,0.11085796,0.0,0.72541875,0.0,0.0,0.0"
467,"0.0,0.0,0.0,0.0,0.59036565,0.0,0.0,0.0"
468,"0.0,0.0,0.26505318,0.0,0.8740984,0.0,0.0,0.0"
469,"0.0,0.0,0.07318635,0.0,0.66552943,0.0,0.0,0.0"
470,"0.0,0.0,0.0,0.0,0.2926366,0.0,0.0,0.0"
471,"0.0,0.0,0.4820903,0.0,1.0504544,0.0,0.0,0.0"
472,"0.0,0.0,0.24244687,0.0,0.84006786,0.0,0.0,0.0"
473,"0.0,0.0,0.0,0.0,0.14897594,0.0,0.0,0.0"
474,"0.0,0.0,0.5342479,0.0,1.0921417,0.0,0.0,0.0"
475,"0.0,0.0,0.63584393,0.0,1.1900179,0.0,0.0,0.0"
476,"0.0,0.0,0.26830336,0.0,0.86753166,0.0,0.0,0.0"
477,"0.0,0.0,0.16589327,0.0,0.7677667,0.0,0.0,0.0"
478,"0.0,0.0,0.0,0.0,0.6040739,0.0,0.0,0.0"
479,"0.0,0.0,0.06599694,0.0,0.6779151,0.0,0.0,0.0"
480,"0.0,0.0,0.6342474,0.0,1.170968,0.0,0.0,0.0"
481,"0.0,0.0,0.57776135,0.0,1.1410947,0.0,0.0,0.0"
482,"0.0,0.0,0.50353056,0.0,1.0720122,0.0,0.0,0.0"
483,"0.0,0.0,0.34254274,0.0,0.9443799,0.0,0.0,0.0"
484,"0.0,0.0,0.0,0.0,0.4964563,0.0,0.0,0.0"
485,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
486,"0.0,0.0,0.34065932,0.0,0.9353596,0.0,0.0,0.0"
487,"0.0,0.0,0.0,0.0,0.5261423,0.0,0.0,0.0"
488,"0.0,0.0,0.13616052,0.0,0.7313556,0.0,0.0,0.0"
489,"0.0,0.0,0.0,0.0,0.41602284,0.0,0.0,0.0"
490,"0.0,0.0,0.4232961,0.0,1.0077777,0.0,0.0,0.0"
491,"0.0,0.0,0.24769834,0.0,0.8509754,0.0,0.0,0.0"
492,"0.0,0.0,0.4308745,0.0,1.0079691,0.0,0.0,0.0"
493,"0.0,0.0,0.6800239,0.0,1.2242346,0.0,0.0,0.0"
494,"0.0,0.0,0.1963901,0.0,0.81524044,0.0,0.0,0.0"
495,"0.0,0.0,0.28354657,0.0,0.88368887,0.0,0.0,0.0"
496,"0.0,0.0,0.4143401,0.0,1.0087845,0.0,0.0,0.0"
497,"0.0,0.0,0.69619393,0.0,1.2240725,0.0,0.0,0.0"
498,"0.0,0.0,0.18549874,0.0,0.7806031,0.0,0.0,0.0"
499,"0.0,0.0,0.13999741,0.0,0.75302076,0.0,0.0,0.0"
500,"0.0,0.0,0.27677312,0.0,0.88316876,0.0,0.0,0.0"
501,"0.0,0.0,0.2644191,0.0,0.8681543,0.0,0.0,0.0"
502,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
503,"0.0,0.0,0.27393788,0.0,0.8734708,0.0,0.0,0.0"
504,"0.0,0.0,0.0,0.0,0.54322404,0.0,0.0,0.0"
505,"0.0,0.0,0.0,0.0,0.29308486,0.0,0.0,0.0"
506,"0.0,0.0,0.4749019,0.0,1.0592159,0.0,0.0,0.0"
507,"0.0,0.0,0.4654533,0.0,1.0500281,0.0,0.0,0.0"
508,"0.0,0.0,0.6766509,0.0,1.2241504,0.0,0.0,0.0"
509,"0.0,0.0,0.44536805,0.0,1.0336405,0.0,0.0,0.0"
510,"0.0,0.0,0.018466188,0.0,0.61605555,0.0,0.0,0.0"
511,"0.0,0.0,0.074242406,0.0,0.667215,0.0,0.0,0.0"
512,"0.0,0.0,0.012303123,0.0,0.6336541,0.0,0.0,0.0"
513,"0.0,0.0,0.2651563,0.0,0.8746976,0.0,0.0,0.0"
514,"0.0,0.0,0.2658604,0.0,0.87395185,0.0,0.0,0.0"
515,"0.0,0.0,0.6456148,0.0,1.1959982,0.0,0.0,0.0"
516,"0.0,0.0,0.10163978,0.0,0.70296854,0.0,0.0,0.0"
517,"0.0,0.0,0.16849251,0.0,0.76894474,0.0,0.0,0.0"
518,"0.0,0.0,0.0,0.0,0.48006594,0.0,0.0,0.0"
519,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
520,"0.0,0.0,0.0,0.0,0.3873266,0.0,0.0,0.0"
521,"0.0,0.0,0.3676664,0.0,0.9609238,0.0,0.0,0.0"
522,"0.0,0.0,0.15732577,0.0,0.75465494,0.0,0.0,0.0"
523,"0.0,0.0,0.5680663,0.0,1.1336213,0.0,0.0,0.0"
524,"0.0,0.0,0.2953154,0.0,0.898246,0.0,0.0,0.0"
525,"0.0,0.0,0.24280745,0.0,0.8443335,0.0,0.0,0.0"
526,"0.0,0.0,0.30838403,0.0,0.90976447,0.0,0.0,0.0"
527,"0.0,0.0,1.7057407,0.0,2.0613937,0.0,0.0,0.0"
528,"0.0,0.0,0.13876918,0.0,0.7344115,0.0,0.0,0.0"
529,"0.0,0.0,0.7912992,0.0,1.3153965,0.0,0.0,0.0"
530,"0.0,0.0,0.118658036,0.0,0.71413237,0.0,0.0,0.0"
531,"0.0,0.0,0.5930325,0.0,1.1534705,0.0,0.0,0.0"
532,"0.0,0.0,0.028379569,0.0,0.64636886,0.0,0.0,0.0"
533,"0.0,0.0,0.0,0.0,0.57905555,0.0,0.0,0.0"
534,"0.0,0.0,0.6968184,0.0,1.2386609,0.0,0.0,0.0"
535,"0.0,0.0,0.64544696,0.0,1.1962045,0.0,0.0,0.0"
536,"0.0,0.0,0.32888737,0.0,0.9313563,0.0,0.0,0.0"
537,"0.0,0.0,0.0,0.0,0.579539,0.0,0.0,0.0"
538,"0.0,0.0,0.6936296,0.0,1.2336848,0.0,0.0,0.0"
539,"0.0,0.0,0.7207006,0.0,1.2448342,0.0,0.0,0.0"
540,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
541,"0.0,0.0,1.3540791,0.0,1.7672269,0.0,0.0,0.0"
542,"0.0,0.0,0.066794686,0.0,0.6809869,0.0,0.0,0.0"
543,"0.0,0.0,0.33910778,0.0,0.93512,0.0,0.0,0.0"
544,"0.0,0.0,0.0,0.0,0.4607655,0.0,0.0,0.0"
545,"0.0,0.0,0.2551289,0.0,0.8490293,0.0,0.0,0.0"
546,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
547,"0.0,0.0,0.0,0.0,0.46137965,0.0,0.0,0.0"
548,"0.0,0.0,0.0,0.0,0.24242494,0.0,0.0,0.0"
549,"0.0,0.0,0.6680622,0.0,1.2338054,0.0,0.0,0.0"
550,"0.0,0.0,0.13497971,0.0,0.7489057,0.0,0.0,0.0"
551,"0.0,0.0,0.6409528,0.0,1.1805999,0.0,0.0,0.0"
552,"0.0,0.0,0.26964003,0.0,0.8783177,0.0,0.0,0.0"
553,"0.0,0.0,0.7717083,0.0,1.3031127,0.0,0.0,0.0"
554,"0.0,0.0,0.0,0.0,0.15434474,0.0,0.0,0.0"
555,"0.0,0.0,0.72589517,0.0,1.24643,0.0,0.0,0.0"
556,"0.0,0.0,0.68965465,0.0,1.2520095,0.0,0.0,0.0"
557,"0.0,0.0,0.41285446,0.0,1.0075018,0.0,0.0,0.0"
558,"0.0,0.0,0.0,0.0,0.36862588,0.0,0.0,0.0"
559,"0.0,0.0,0.24999434,0.0,0.8614913,0.0,0.0,0.0"
560,"0.0,0.0,0.11242595,0.0,0.71148294,0.0,0.0,0.0"
561,"0.0,0.0,0.15809189,0.0,0.766403,0.0,0.0,0.0"
562,"0.0,0.0,0.63658017,0.0,1.1895069,0.0,0.0,0.0"
563,"0.0,0.0,0.46860117,0.0,1.0532342,0.0,0.0,0.0"
564,"0.0,0.0,0.0,0.0,0.5175776,0.0,0.0,0.0"
565,"0.0,0.0,0.12786323,0.0,0.752577,0.0,0.0,0.0"
566,"0.0,0.0,0.0,0.0,0.55714047,0.0,0.0,0.0"
567,"0.0,0.0,0.4224077,0.0,1.0158436,0.0,0.0,0.0"
568,"0.0,0.0,0.4709351,0.0,1.056242,0.0,0.0,0.0"
569,"0.0,0.0,0.052846313,0.0,0.6673379,0.0,0.0,0.0"
570,"0.0,0.0,0.27041915,0.0,0.870839,0.0,0.0,0.0"
571,"0.0,0.0,0.52645594,0.0,1.0989451,0.0,0.0,0.0"
572,"0.0,0.0,0.23848203,0.0,0.8370779,0.0,0.0,0.0"
573,"0.0,0.0,0.5032015,0.0,1.0813416,0.0,0.0,0.0"
574,"0.0,0.0,0.048685066,0.0,0.643689,0.0,0.0,0.0"
575,"0.0,0.0,0.134645,0.0,0.74888057,0.0,0.0,0.0"
576,"0.0,0.0,0.2366775,0.0,0.8490748,0.0,0.0,0.0"
577,"0.0,0.0,0.0,0.0,0.57866246,0.0,0.0,0.0"
578,"0.0,0.0,0.40876278,0.0,1.0042338,0.0,0.0,0.0"
579,"0.0,0.0,0.1738514,0.0,0.78126085,0.0,0.0,0.0"
580,"0.0,0.0,0.0,0.0,0.50349766,0.0,0.0,0.0"
581,"0.0,0.0,0.6281467,0.0,1.198456,0.0,0.0,0.0"
582,"0.0,0.0,0.09665643,0.0,0.7065613,0.0,0.0,0.0"
583,"0.0,0.0,0.43827298,0.0,1.0279088,0.0,0.0,0.0"
584,"0.0,0.0,0.26076236,0.0,0.8606878,0.0,0.0,0.0"
585,"0.0,0.0,0.23343971,0.0,0.8485373,0.0,0.0,0.0"
586,"0.0,0.0,0.2795886,0.0,0.88504344,0.0,0.0,0.0"
587,"0.0,0.0,0.5293734,0.0,1.089464,0.0,0.0,0.0"
588,"0.0,0.0,0.5430211,0.0,1.1005788,0.0,0.0,0.0"
589,"0.0,0.0,0.85778165,0.0,1.3541439,0.0,0.0,0.0"
590,"0.0,0.0,0.67473304,0.0,1.220033,0.0,0.0,0.0"
591,"0.0,0.0,0.28397542,0.0,0.88681954,0.0,0.0,0.0"
592,"0.0,0.0,0.65816313,0.0,1.2080066,0.0,0.0,0.0"
593,"0.0,0.0,1.3384117,0.0,1.7606249,0.0,0.0,0.0"
594,"0.0,0.0,0.58299893,0.0,1.1361346,0.0,0.0,0.0"
595,"0.0,0.0,0.78883284,0.0,1.3064964,0.0,0.0,0.0"
596,"0.0,0.0,0.64222604,0.0,1.1855922,0.0,0.0,0.0"
597,"0.0,0.0,0.55858976,0.0,1.1132202,0.0,0.0,0.0"
598,"0.0,0.0,0.16419528,0.0,0.77662027,0.0,0.0,0.0"
599,"0.0,0.0,0.99806803,0.0,1.4884614,0.0,0.0,0.0"
600,"0.0,0.0,0.33708626,0.0,0.9373274,0.0,0.0,0.0"
601,"0.0,0.0,0.2767351,0.0,0.87701666,0.0,0.0,0.0"
602,"0.0,0.0,0.65263784,0.0,1.2220147,0.0,0.0,0.0"
603,"0.0,0.0,0.10238449,0.0,0.7160641,0.0,0.0,0.0"
604,"0.0,0.0,0.43606257,0.0,1.0151061,0.0,0.0,0.0"
605,"0.0,0.0,0.14296426,0.0,0.7432742,0.0,0.0,0.0"
606,"0.0,0.0,0.0,0.0,0.24104655,0.0,0.0,0.0"
607,"0.0,0.0,0.24039769,0.0,0.84029144,0.0,0.0,0.0"
608,"0.0,0.0,1.2484794,0.0,1.6884295,0.0,0.0,0.0"
609,"0.0,0.0,0.0,0.0,0.3328869,0.0,0.0,0.0"
610,"0.0,0.0,0.5075079,0.0,1.067908,0.0,0.0,0.0"
611,"0.0,0.0,0.0,0.0,0.03643948,0.0,0.0,0.0"
612,"0.0,0.0,0.0,0.0,0.27583176,0.0,0.0,0.0"
613,"0.0,0.0,0.13537668,0.0,0.73217344,0.0,0.0,0.0"
614,"0.0,0.0,0.36595175,0.0,0.9651536,0.0,0.0,0.0"
615,"0.0,0.0,0.59259486,0.0,1.1547291,0.0,0.0,0.0"
616,"0.0,0.0,0.33839372,0.0,0.9370259,0.0,0.0,0.0"
617,"0.0,0.0,0.46341813,0.0,1.0499175,0.0,0.0,0.0"
618,"0.0,0.0,0.16999699,0.0,0.7859846,0.0,0.0,0.0"
619,"0.0,0.0,0.19837488,0.0,0.8144603,0.0,0.0,0.0"
620,"0.0,0.0,0.2585509,0.0,0.8592461,0.0,0.0,0.0"
621,"0.0,0.0,0.3436639,0.0,0.9460399,0.0,0.0,0.0"
623,"0.0,0.0,0.23633853,0.0,0.8452663,0.0,0.0,0.0"
624,"0.0,0.0,0.2602744,0.0,0.85776234,0.0,0.0,0.0"
625,"0.0,0.0,0.24121761,0.0,0.84020543,0.0,0.0,0.0"
626,"0.0,0.0,0.012149336,0.0,0.6196885,0.0,0.0,0.0"
627,"0.0,0.0,0.56910366,0.0,1.133529,0.0,0.0,0.0"
628,"0.0,0.0,0.7081689,0.0,1.2473353,0.0,0.0,0.0"
629,"0.0,0.0,0.23669544,0.0,0.8323454,0.0,0.0,0.0"
630,"0.0,0.0,0.0094624255,0.0,0.59733915,0.0,0.0,0.0"
631,"0.0,0.0,0.0,0.0,0.24390417,0.0,0.0,0.0"
632,"0.0,0.0,0.43085104,0.0,1.0175534,0.0,0.0,0.0"
633,"0.0,0.0,0.23455065,0.0,0.84725416,0.0,0.0,0.0"
634,"0.0,0.0,0.0,0.0,0.4358849,0.0,0.0,0.0"
635,"0.0,0.0,0.5101338,0.0,1.0853747,0.0,0.0,0.0"
636,"0.0,0.0,0.24560595,0.0,0.8459127,0.0,0.0,0.0"
637,"0.0,0.0,0.0,0.0,0.1884566,0.0,0.0,0.0"
638,"0.0,0.0,0.22116756,0.0,0.82638925,0.0,0.0,0.0"
639,"0.0,0.0,0.0,0.0,0.5256766,0.0,0.0,0.0"
640,"0.0,0.0,0.108639926,0.0,0.70422983,0.0,0.0,0.0"
641,"0.0,0.0,0.028232729,0.0,0.6413025,0.0,0.0,0.0"
642,"0.0,0.0,0.28590256,0.0,0.8896283,0.0,0.0,0.0"
643,"0.0,0.0,0.081365295,0.0,0.69362277,0.0,0.0,0.0"
644,"0.0,0.0,0.11919606,0.0,0.735359,0.0,0.0,0.0"
645,"0.0,0.0,0.2731424,0.0,0.87133646,0.0,0.0,0.0"
647,"0.0,0.0,0.40406612,0.0,0.99963045,0.0,0.0,0.0"
648,"0.0,0.0,0.4296129,0.0,1.0041384,0.0,0.0,0.0"
649,"0.0,0.0,0.28670943,0.0,0.8880801,0.0,0.0,0.0"
650,"0.0,0.0,0.49771303,0.0,1.0766976,0.0,0.0,0.0"
651,"0.0,0.0,0.1543935,0.0,0.76642764,0.0,0.0,0.0"
652,"0.0,0.0,0.23368609,0.0,0.83604157,0.0,0.0,0.0"
653,"0.0,0.0,0.2029444,0.0,0.8216711,0.0,0.0,0.0"
654,"0.0,0.0,0.26445147,0.0,0.86254954,0.0,0.0,0.0"
655,"0.0,0.0,0.15226354,0.0,0.7695117,0.0,0.0,0.0"
656,"0.0,0.0,0.0,0.0,0.5592544,0.0,0.0,0.0"
657,"0.0,0.0,0.27468756,0.0,0.87295705,0.0,0.0,0.0"
658,"0.0,0.0,0.31802905,0.0,0.9176,0.0,0.0,0.0"
659,"0.0,0.0,0.3742709,0.0,0.9672446,0.0,0.0,0.0"
660,"0.0,0.0,0.2611822,0.0,0.8606907,0.0,0.0,0.0"
661,"0.0,0.0,0.3810688,0.0,0.97246826,0.0,0.0,0.0"
662,"0.0,0.0,0.0,0.0,0.5654689,0.0,0.0,0.0"
663,"0.0,0.0,0.5295019,0.0,1.089135,0.0,0.0,0.0"
664,"0.0,0.0,0.161559,0.0,0.77579343,0.0,0.0,0.0"
665,"0.0,0.0,0.35224584,0.0,0.95422435,0.0,0.0,0.0"
666,"0.0,0.0,0.13605715,0.0,0.72893566,0.0,0.0,0.0"
667,"0.0,0.0,0.0,0.0,0.54826164,0.0,0.0,0.0"
668,"0.0,0.0,0.12620737,0.0,0.7228142,0.0,0.0,0.0"
669,"0.0,0.0,0.47392184,0.0,1.0566599,0.0,0.0,0.0"
670,"0.0,0.0,0.48203677,0.0,1.0639726,0.0,0.0,0.0"
671,"0.0,0.0,0.52854604,0.0,1.0867615,0.0,0.0,0.0"
672,"0.0,0.0,0.26703885,0.0,0.8639641,0.0,0.0,0.0"
673,"0.0,0.0,0.0,0.0,0.45184422,0.0,0.0,0.0"
674,"0.0,0.0,0.27148992,0.0,0.8813726,0.0,0.0,0.0"
675,"0.0,0.0,0.24418807,0.0,0.8463754,0.0,0.0,0.0"
676,"0.0,0.0,0.26077914,0.0,0.8600842,0.0,0.0,0.0"
678,"0.0,0.0,0.6316044,0.0,1.1839957,0.0,0.0,0.0"
679,"0.0,0.0,0.2549796,0.0,0.8517498,0.0,0.0,0.0"
680,"0.0,0.0,0.0,0.0,0.5610996,0.0,0.0,0.0"
681,"0.0,0.0,0.41836488,0.0,1.009732,0.0,0.0,0.0"
682,"0.0,0.0,0.27600986,0.0,0.87617046,0.0,0.0,0.0"
683,"0.0,0.0,0.4120681,0.0,0.9909791,0.0,0.0,0.0"
684,"0.0,0.0,0.2884839,0.0,0.8889783,0.0,0.0,0.0"
685,"0.0,0.0,0.084635146,0.0,0.67832696,0.0,0.0,0.0"
687,"0.0,0.0,0.26348293,0.0,0.86336076,0.0,0.0,0.0"
688,"0.0,0.0,0.0,0.0,0.34579176,0.0,0.0,0.0"
690,"0.0,0.0,0.19274142,0.0,0.8019081,0.0,0.0,0.0"
691,"0.0,0.0,0.26787913,0.0,0.87628937,0.0,0.0,0.0"
692,"0.0,0.0,0.0,0.0,0.03915572,0.0,0.0,0.0"
693,"0.0,0.0,0.24702871,0.0,0.84234846,0.0,0.0,0.0"
694,"0.0,0.0,0.0,0.0,0.36441308,0.0,0.0,0.0"
695,"0.0,0.0,0.11076987,0.0,0.7161347,0.0,0.0,0.0"
696,"0.0,0.0,0.1566717,0.0,0.7630664,0.0,0.0,0.0"
697,"0.0,0.0,0.10934751,0.0,0.70780736,0.0,0.0,0.0"
698,"0.0,0.0,0.34743497,0.0,0.9483043,0.0,0.0,0.0"
699,"0.0,0.0,0.2620541,0.0,0.8596705,0.0,0.0,0.0"
700,"0.0,0.0,0.11163336,0.0,0.7248692,0.0,0.0,0.0"
701,"0.0,0.0,0.24532703,0.0,0.8460845,0.0,0.0,0.0"
702,"0.0,0.0,0.118923396,0.0,0.71459734,0.0,0.0,0.0"
703,"0.0,0.0,0.12717393,0.0,0.7248993,0.0,0.0,0.0"
704,"0.0,0.0,0.0,0.0,0.5892021,0.0,0.0,0.0"
705,"0.0,0.0,0.15061831,0.0,0.7693348,0.0,0.0,0.0"
706,"0.0,0.0,0.25848565,0.0,0.8598249,0.0,0.0,0.0"
707,"0.0,0.0,0.19603722,0.0,0.8085491,0.0,0.0,0.0"
708,"0.0,0.0,0.2917237,0.0,0.89621365,0.0,0.0,0.0"
709,"0.0,0.0,0.1475435,0.0,0.758557,0.0,0.0,0.0"
710,"0.0,0.0,0.0,0.0,0.19818816,0.0,0.0,0.0"
711,"0.0,0.0,0.0,0.0,0.5831136,0.0,0.0,0.0"
712,"0.0,0.0,0.28486893,0.0,0.8837174,0.0,0.0,0.0"
713,"0.0,0.0,0.2673221,0.0,0.8660457,0.0,0.0,0.0"
714,"0.0,0.0,0.68633497,0.0,1.2346444,0.0,0.0,0.0"
715,"0.0,0.0,0.3559087,0.0,0.95621186,0.0,0.0,0.0"
716,"0.0,0.0,0.0,0.0,0.50339395,0.0,0.0,0.0"
